Time,Pressure,Temperature,Position,Flow,Speed,CycleCount,Health,Fault,Vibration,Load
4279,5.0,34.2,90,9.02,114.85,2144,55,Pressure Drop,1.61,21.53
4280,5.41,33.92,100,9.43,110,2145,55,Pressure Drop,1.23,44.38
4281,5.0,33.66,90,9.36,116.93,2145,55,Pressure Drop,1.23,9.6
4282,5.02,33.67,100,9.39,120.1,2146,55,Pressure Drop,1.96,11.27
4283,5.06,34.57,90,9.3,117.33,2146,55,Pressure Drop,1.06,16.21
4284,5.25,34.64,100,9.4,114.17,2147,55,Pressure Drop,1.51,35.49
4285,5.0,35.28,90,8.92,115.44,2147,55,Pressure Drop,1.34,26.19
4286,5.24,34.91,100,9.51,110,2148,55,Pressure Drop,1.23,45.91
4287,5.29,35.01,90,9.7,110,2148,55,Pressure Drop,1.58,41.54
4288,5.27,35.2,100,9.55,110.54,2149,55,Pressure Drop,1.35,37.83
4289,5.08,35.24,90,9.9,110,2149,55,Pressure Drop,1.88,46.08
4290,5.05,35.38,100,9.69,119.9,2150,55,Pressure Drop,1.76,10.98
4291,5.0,35.6,90,9.97,118.4,2150,55,Pressure Drop,1.68,5.93
4292,5.06,35.42,100,9.24,115.33,2151,55,Pressure Drop,1.79,14.4
4293,5.02,35.6,90,9.56,116.11,2151,55,Pressure Drop,1.56,12.79
4294,5.0,35.92,100,9.81,110,2152,55,Pressure Drop,1.16,42.85
4295,5.06,35.35,90,9.51,115.15,2152,55,Pressure Drop,1.85,37.49
4296,5.48,35.96,100,9.94,113.91,2153,55,Pressure Drop,1.4,41.02
4297,5.26,35.71,90,9.85,113.76,2153,55,Pressure Drop,1.24,37.61
4298,5.06,35.1,100,9.28,119.21,2154,55,Pressure Drop,1.28,17.18
4299,5.0,35.03,90,9.62,116.66,2154,55,Pressure Drop,1.03,19.3
4300,5.27,35.65,100,9.1,112.43,2155,55,Pressure Drop,1.58,38.29
4301,5.0,36.18,90,9.79,111.83,2155,55,Pressure Drop,1.78,30.76
4302,5.0,36.09,100,9.53,118.17,2156,55,Pressure Drop,1.93,19.7
4303,5.0,36.38,90,9.65,119.77,2156,55,Pressure Drop,1.15,14.63
4304,5.0,35.99,100,9.71,117.49,2157,55,Pressure Drop,1.07,8.12
4305,5.11,35.94,90,9.77,117.88,2157,55,Pressure Drop,1.28,14.46
4306,5.0,35.74,100,9.39,119.08,2158,55,Pressure Drop,1.12,21.73
4307,5.0,36.12,90,9.36,120.16,2158,55,Pressure Drop,1.52,8.06
4308,5.0,35.85,100,9.19,115.36,2159,55,Pressure Drop,1.87,29.29
4309,5.21,36.22,90,9.22,112.16,2159,55,Pressure Drop,1.59,45.64
4310,5.23,36.1,100,9.17,113.03,2160,55,Pressure Drop,1.68,39.4
4311,5.13,35.36,90,9.17,112.93,2160,55,Pressure Drop,1.21,37.86
4312,5.05,35.38,100,9.47,114.56,2161,55,Pressure Drop,1.42,24.11
4313,5.35,35.93,90,9.48,112.04,2161,55,Pressure Drop,1.67,33.6
4314,5.0,35.48,100,10.1,116.2,2162,55,Pressure Drop,1.94,16.19
4315,5.21,35.63,90,8.96,110.94,2162,55,Pressure Drop,1.81,33.19
4316,5.24,35.21,100,9.34,111.51,2163,55,Pressure Drop,1.51,34.61
4317,5.0,35.09,90,9.16,113.93,2163,55,Pressure Drop,1.33,28.86
4318,5.15,35.44,100,9.65,110.06,2164,55,Pressure Drop,1.72,33.27
4319,5.28,35.51,90,9.67,110.88,2164,55,Pressure Drop,1.27,32.93
4320,5.0,35.31,100,9.36,115.31,2165,55,Pressure Drop,1.42,16.83
4321,5.21,34.98,90,9.92,111.44,2165,55,Pressure Drop,1.5,24.08
4322,5.27,35.14,100,9.75,110.44,2166,55,Pressure Drop,1.29,45.24
4323,5.0,35.1,90,9.64,117.02,2166,55,Pressure Drop,1.17,10.72
4324,5.0,36.04,100,9.44,116.84,2167,55,Pressure Drop,1.61,23.8
4325,5.12,35.74,90,9.49,113.35,2167,55,Pressure Drop,1.19,31.73
4326,5.42,35.81,100,8.91,110,2168,55,Pressure Drop,1.68,47.6
4327,5.11,36.17,90,9.15,110,2168,55,Pressure Drop,1.08,35.42
4328,5.05,35.98,100,9.38,110.82,2169,55,Pressure Drop,1.28,44.09
4329,5.11,36.23,90,9.44,113.73,2169,55,Pressure Drop,1.65,20.44
4330,5.21,36.13,100,9.14,112.52,2170,55,Pressure Drop,1.96,43.19
4331,5.28,36.25,90,10.09,114.68,2170,55,Pressure Drop,1.2,37.7
4332,5.22,35.68,100,9.14,111.76,2171,55,Pressure Drop,1.7,41.78
4333,5.09,35.75,90,9.54,114.53,2171,55,Pressure Drop,1.83,10.02
4334,5.02,35.51,100,9.28,115.1,2172,55,Pressure Drop,1.69,27.55
4335,5.13,35.45,90,9.56,113.97,2172,55,Pressure Drop,1.25,14.47
4336,5.33,35.45,100,9.85,111.6,2173,55,Pressure Drop,1.58,47.78
4337,5.12,34.91,90,9.11,112.06,2173,55,Pressure Drop,1.5,41.94
4338,5.15,34.85,100,9.72,117.79,2174,55,Pressure Drop,1.3,20.43
4339,5.05,35.29,90,9.15,117.57,2174,55,Pressure Drop,1.03,12.37
4340,5.0,35.95,100,9.55,111.0,2175,55,Pressure Drop,1.01,27.44
4341,5.01,35.89,90,9.78,115.91,2175,55,Pressure Drop,1.87,31.63
4342,5.28,35.57,100,9.55,113.84,2176,55,Pressure Drop,1.56,37.31
4343,5.0,35.71,90,9.75,116.53,2176,55,Pressure Drop,1.81,18.69
4344,5.0,36.43,100,9.9,111.17,2177,55,Pressure Drop,1.7,29.36
4345,5.31,36.71,90,9.07,110.59,2177,55,Pressure Drop,1.7,40.26
4346,5.24,36.31,100,9.04,113.65,2178,55,Pressure Drop,1.04,33.13
4347,5.23,36.55,90,9.2,115.52,2178,55,Pressure Drop,1.33,35.86
4348,5.0,35.85,100,9.24,122.58,2179,55,Pressure Drop,1.35,9.79
4349,5.11,35.73,90,9.21,111.54,2179,55,Pressure Drop,1.65,42.98
4350,5.34,36.38,100,9.44,113.27,2180,55,Pressure Drop,1.31,29.86
4351,5.09,36.69,90,9.11,117.81,2180,55,Pressure Drop,1.57,17.07
4352,5.09,36.71,100,9.46,110,2181,55,Pressure Drop,1.45,46.88
4353,5.24,37.21,90,9.13,112.09,2181,55,Pressure Drop,1.2,36.69
4354,5.02,36.93,100,9.76,110.76,2182,55,Pressure Drop,1.97,44.6
4355,5.14,37.13,90,9.27,114.63,2182,55,Pressure Drop,1.61,34.37
4356,5.09,36.95,100,9.73,114.07,2183,55,Pressure Drop,1.21,41.1
4357,5.28,36.91,90,9.26,114.25,2183,55,Pressure Drop,1.43,42.48
4358,5.24,36.48,100,9.9,118.45,2184,55,Pressure Drop,1.13,22.76
4359,5.44,36.52,90,9.77,113.8,2184,55,Pressure Drop,1.6,45.73
4360,5.23,36.77,100,9.15,110.45,2185,55,Pressure Drop,1.04,43.74
4361,5.0,36.66,90,9.56,115.65,2185,55,Pressure Drop,1.96,20.53
4362,5.0,36.82,100,9.06,120.83,2186,55,Pressure Drop,1.49,5.96
4363,5.21,37.44,90,9.62,110,2186,55,Pressure Drop,1.51,46.95
4364,5.18,37.59,100,9.62,115.62,2187,55,Pressure Drop,1.43,22.31
4365,5.1,37.36,90,9.52,116.53,2187,55,Pressure Drop,1.81,10.69
4366,5.3,37.43,100,9.64,112.76,2188,55,Pressure Drop,1.24,44.81
4367,5.23,37.22,90,9.55,110.39,2188,55,Pressure Drop,1.59,39.84
4368,5.26,37.14,100,9.63,119.41,2189,55,Pressure Drop,1.18,16.39
4369,5.11,37.63,90,9.39,110,2189,55,Pressure Drop,1.71,34.71
4370,5.03,37.19,100,9.77,116.32,2190,55,Pressure Drop,1.78,26.52
4371,5.05,37.55,90,8.95,120.85,2190,55,Pressure Drop,1.59,10.89
4372,5.11,36.66,100,9.64,119.18,2191,55,Pressure Drop,1.55,14.69
4373,5.13,36.73,90,9.2,111.51,2191,55,Pressure Drop,1.36,23.77
4374,5.18,37.06,100,10.1,111.71,2192,55,Pressure Drop,1.7,30.41
4375,5.0,36.43,90,9.84,118.18,2192,55,Pressure Drop,1.71,6.69
4376,5.0,36.39,100,9.31,121.44,2193,55,Pressure Drop,1.55,9.2
4377,5.0,36.46,90,9.42,117.45,2193,55,Pressure Drop,1.29,11.16
4378,5.25,37.1,100,8.87,117.37,2194,55,Pressure Drop,1.08,22.1
4379,5.23,36.63,90,9.1,119.14,2194,55,Pressure Drop,1.51,27.07
4380,5.0,36.82,100,9.06,120.83,2195,55,Pressure Drop,2.0,9.37
4381,5.15,36.49,90,9.91,111.67,2195,55,Pressure Drop,1.62,44.52
4382,5.15,36.35,100,8.98,114.34,2196,55,Pressure Drop,1.73,24.62
4383,5.0,36.47,90,9.77,119.8,2196,55,Pressure Drop,1.27,5.29
4384,5.0,36.32,100,9.64,120.53,2197,55,Pressure Drop,1.33,7.74
4385,5.05,35.91,90,9.37,117.55,2197,55,Pressure Drop,1.93,10.93
4386,5.0,36.3,100,8.95,111.59,2198,55,Pressure Drop,1.62,26.31
4387,5.16,36.5,90,9.08,113.86,2198,55,Pressure Drop,1.32,24.68
4388,5.16,36.86,100,9.03,110.35,2199,55,Pressure Drop,1.84,38.69
4389,5.1,36.51,90,9.59,115.12,2199,55,Pressure Drop,1.42,36.26
4390,5.47,36.0,100,9.07,110,2200,55,Pressure Drop,1.93,45.2
4391,5.0,36.43,90,9.43,117.75,2200,55,Pressure Drop,1.52,7.53
4392,5.0,36.55,100,9.09,115.32,2201,55,Pressure Drop,1.81,28.75
4393,5.05,36.52,90,10.06,114.63,2201,55,Pressure Drop,1.22,21.19
4394,5.2,36.63,100,9.1,110,2202,55,Pressure Drop,1.93,37.63
4395,5.12,36.99,90,9.29,112.93,2202,55,Pressure Drop,2.0,37.58
4396,5.2,37.38,100,9.15,112.72,2203,55,Pressure Drop,1.15,28.38
4397,5.15,37.06,90,9.06,118.37,2203,55,Pressure Drop,1.6,14.36
4398,5.15,36.53,100,8.88,116.49,2204,55,Pressure Drop,1.72,23.77
4399,5.25,36.69,90,9.68,115.04,2204,55,Pressure Drop,1.23,25.91
4400,5.25,36.57,100,9.66,111.73,2205,55,Pressure Drop,1.5,38.82
4401,5.17,36.16,90,9.18,110,2205,55,Pressure Drop,1.73,41.22
4402,5.1,36.42,100,9.17,118.67,2206,55,Pressure Drop,1.73,21.53
4403,5.19,36.14,90,9.07,113.53,2206,55,Pressure Drop,1.2,42.98
4404,5.03,36.65,100,9.81,118.59,2207,55,Pressure Drop,1.65,21.48
4405,5.02,36.7,90,9.26,119.33,2207,55,Pressure Drop,1.88,5.47
4406,5.09,37.01,100,9.01,113.49,2208,55,Pressure Drop,1.35,41.22
4407,5.04,36.93,90,9.49,113.32,2208,55,Pressure Drop,1.47,45.13
4408,5.1,36.57,100,9.27,110,2209,55,Pressure Drop,1.77,34.93
4409,5.19,36.28,90,9.36,110.89,2209,55,Pressure Drop,1.96,26.69
4410,5.0,36.96,100,9.57,121.98,2210,55,Pressure Drop,1.11,8.63
4411,5.0,36.54,90,9.54,119.02,2210,55,Pressure Drop,1.96,6.63
4412,5.0,36.19,100,9.3,115.47,2211,55,Pressure Drop,1.33,7.75
4413,5.01,36.0,90,9.75,111.9,2211,55,Pressure Drop,1.0,35.8
4414,5.17,36.09,100,9.15,112.55,2212,55,Pressure Drop,1.42,33.92
4415,5.0,36.36,90,9.48,116.52,2212,55,Pressure Drop,1.58,6.27
4416,5.0,36.61,100,9.37,118.54,2213,55,Pressure Drop,1.64,18.25
4417,5.0,37.18,90,9.85,113.43,2213,55,Pressure Drop,1.82,28.87
4418,5.31,36.6,100,9.52,114.29,2214,55,Pressure Drop,1.56,37.54
4419,5.0,37.19,90,9.94,118.3,2214,55,Pressure Drop,1.37,10.98
4420,5.33,36.83,100,8.79,110,2215,55,Pressure Drop,1.46,48.86
4421,5.0,37.11,90,9.62,115.11,2215,55,Pressure Drop,1.58,10.84
4422,5.27,36.8,100,9.53,110,2216,55,Pressure Drop,1.87,34.79
4423,5.0,36.85,90,9.35,113.0,2216,55,Pressure Drop,1.31,31.74
4424,5.23,36.71,100,9.4,112.34,2217,55,Pressure Drop,1.87,41.19
4425,5.0,36.41,90,9.47,121.26,2217,55,Pressure Drop,1.43,11.48
4426,5.0,36.25,100,9.12,113.64,2218,55,Pressure Drop,1.71,45.66
4427,5.0,36.01,90,9.6,119.16,2218,55,Pressure Drop,1.1,7.72
4428,5.0,36.21,100,9.69,117.13,2219,55,Pressure Drop,1.32,29.08
4429,5.17,37.0,90,9.67,110,2219,55,Pressure Drop,1.08,41.03
4430,5.14,37.0,100,9.93,111.72,2220,55,Pressure Drop,1.77,32.7
4431,5.08,36.62,90,9.29,118.04,2220,55,Pressure Drop,1.87,25.11
4432,5.0,36.8,100,9.5,120.07,2221,55,Pressure Drop,1.88,19.73
4433,5.15,36.6,90,9.54,110,2221,55,Pressure Drop,1.69,45.37
4434,5.03,36.25,100,9.95,113.94,2222,55,Pressure Drop,1.59,19.87
4435,5.08,35.96,90,9.38,118.57,2222,55,Pressure Drop,1.64,16.76
4436,5.36,36.31,100,9.06,111.96,2223,55,Pressure Drop,1.39,44.81
4437,5.21,35.94,90,9.14,110,2223,55,Pressure Drop,1.29,44.84
4438,5.0,36.62,100,9.62,116.56,2224,55,Pressure Drop,1.24,8.56
4439,5.0,36.67,90,9.49,115.23,2224,55,Pressure Drop,1.77,33.66
4440,5.12,36.96,100,9.0,114.06,2225,55,Pressure Drop,1.27,20.61
4441,5.25,36.88,90,9.95,111.57,2225,55,Pressure Drop,1.91,26.24
4442,5.32,36.63,100,8.89,110.48,2226,55,Pressure Drop,1.53,48.27
4443,5.27,36.18,90,9.38,113.3,2226,55,Pressure Drop,1.22,41.5
4444,5.02,36.14,100,9.82,115.62,2227,55,Pressure Drop,1.62,26.44
4445,5.31,35.95,90,9.17,110,2227,55,Pressure Drop,1.86,45.06
4446,5.05,35.63,100,9.05,110,2228,55,Pressure Drop,1.33,32.74
4447,5.14,35.78,90,9.94,111.5,2228,55,Pressure Drop,1.28,39.36
4448,5.4,35.78,100,9.26,110.62,2229,55,Pressure Drop,1.01,36.15
4449,5.0,35.44,90,9.27,119.26,2229,55,Pressure Drop,1.95,13.62
4450,5.0,35.29,100,9.05,118.57,2230,55,Pressure Drop,1.58,13.13
4451,5.07,35.54,90,9.55,110.44,2230,55,Pressure Drop,1.86,44.92
4452,5.04,35.53,100,9.68,116.48,2231,55,Pressure Drop,1.36,17.9
4453,5.06,35.98,90,9.74,112.38,2231,55,Pressure Drop,1.0,31.32
4454,5.15,36.17,100,9.53,116.99,2232,55,Pressure Drop,1.65,29.63
4455,5.09,36.0,90,10.13,118.68,2232,55,Pressure Drop,1.05,18.03
4456,5.06,36.21,100,9.1,110,2233,55,Pressure Drop,1.64,46.73
4457,5.11,36.08,90,9.42,111.02,2233,55,Pressure Drop,1.9,43.82
4458,5.39,35.34,100,9.72,111.69,2234,55,Pressure Drop,1.69,36.69
4459,5.16,35.66,90,9.14,117.42,2234,55,Pressure Drop,1.64,22.05
4460,5.15,35.74,100,9.04,114.32,2235,55,Pressure Drop,1.3,13.42
4461,5.0,35.83,90,9.5,117.67,2235,55,Pressure Drop,1.54,15.54
4462,5.04,35.45,100,8.76,114.05,2236,55,Pressure Drop,1.03,33.06
4463,5.11,35.44,90,8.85,115.99,2236,55,Pressure Drop,1.26,29.52
4464,5.0,35.54,100,9.42,118.74,2237,55,Pressure Drop,1.85,13.21
4465,5.25,35.91,90,9.51,111.64,2237,55,Pressure Drop,1.12,42.46
4466,5.11,35.52,100,9.14,113.77,2238,55,Pressure Drop,1.05,43.62
4467,5.12,35.25,90,9.65,115.27,2238,55,Pressure Drop,1.47,33.65
4468,5.0,35.25,100,9.48,118.33,2239,55,Pressure Drop,1.58,8.74
4469,5.18,35.29,90,8.99,110,2239,55,Pressure Drop,1.62,40.91
4470,5.48,35.41,100,9.65,111.52,2240,55,Pressure Drop,1.17,45.01
4471,5.0,35.65,90,9.47,121.12,2240,55,Pressure Drop,1.97,15.87
4472,5.0,35.33,100,9.39,117.08,2241,55,Pressure Drop,1.43,7.48
4473,5.37,35.74,90,9.77,112.65,2241,55,Pressure Drop,1.18,48.8
4474,5.19,35.28,100,9.8,119.59,2242,55,Pressure Drop,1.24,18.61
4475,5.19,35.69,90,8.94,112.88,2242,55,Pressure Drop,1.75,23.01
4476,5.36,35.93,100,9.58,110.05,2243,55,Pressure Drop,1.46,31.72
4477,5.13,35.66,90,9.15,114.78,2243,55,Pressure Drop,1.96,17.99
4478,5.0,35.24,100,9.61,112.39,2244,55,Pressure Drop,1.43,31.29
4479,5.0,35.33,90,9.24,117.66,2244,55,Pressure Drop,1.3,10.09
4480,5.27,35.3,100,9.27,115.19,2245,55,Pressure Drop,1.46,37.41
4481,5.28,35.3,90,9.9,110,2245,55,Pressure Drop,1.89,40.77
4482,5.15,35.01,100,9.96,110.4,2246,55,Pressure Drop,1.19,37.25
4483,5.39,34.97,90,9.95,110,2246,55,Pressure Drop,1.84,49.29
4484,5.22,34.9,100,9.54,110.23,2247,55,Pressure Drop,1.72,41.44
4485,5.0,34.69,90,9.8,122.3,2247,55,Pressure Drop,1.48,6.44
4486,5.07,34.56,100,9.63,110,2248,55,Pressure Drop,1.88,48.22
4487,5.11,34.47,90,9.36,113.71,2248,55,Pressure Drop,1.95,40.69
4488,5.11,34.61,100,9.76,114.25,2249,55,Pressure Drop,1.55,33.96
4489,5.35,34.64,90,9.52,114.13,2249,55,Pressure Drop,1.52,37.43
4490,5.07,34.74,100,9.26,120.26,2250,55,Pressure Drop,1.9,12.29
4491,5.28,34.9,90,9.72,110.51,2250,55,Pressure Drop,1.96,40.85
4492,5.11,35.08,100,9.94,112.25,2251,55,Pressure Drop,1.68,29.7
4493,5.04,34.98,90,9.42,111.42,2251,55,Pressure Drop,1.42,38.51
4494,5.08,35.12,100,9.15,119.83,2252,55,Pressure Drop,1.92,16.22
4495,5.09,35.3,90,9.21,113.07,2252,55,Pressure Drop,1.79,27.79
4496,5.16,36.25,100,8.8,110,2253,55,Pressure Drop,1.15,38.66
4497,5.31,36.47,90,9.57,118.29,2253,55,Pressure Drop,1.66,28.86
4498,5.0,36.96,100,9.97,114.32,2254,55,Pressure Drop,1.82,31.16
4499,5.3,37.37,90,9.97,113.83,2254,55,Pressure Drop,1.26,32.36
4500,5.19,37.58,100,9.6,117.5,2255,55,Pressure Drop,1.6,15.94
4501,5.0,37.18,90,8.96,121.28,2255,55,Pressure Drop,1.14,12.55
4502,5.0,36.88,100,8.85,111.54,2256,55,Pressure Drop,1.86,28.5
4503,5.03,36.71,90,9.22,118.78,2256,55,Pressure Drop,1.19,8.28
4504,5.0,37.44,100,9.22,121.44,2257,55,Pressure Drop,1.26,12.03
4505,5.29,36.86,90,9.56,112.24,2257,55,Pressure Drop,1.47,39.29
4506,5.0,36.67,100,9.81,115.62,2258,55,Pressure Drop,1.55,24.69
4507,5.0,36.54,90,9.14,119.22,2258,55,Pressure Drop,1.06,11.69
4508,5.17,37.28,100,9.55,110.66,2259,55,Pressure Drop,1.45,36.52
4509,5.0,37.07,90,9.16,118.98,2259,55,Pressure Drop,1.83,27.86
4510,5.0,37.0,100,9.17,119.14,2260,55,Pressure Drop,1.63,19.15
4511,5.0,36.55,90,9.61,118.23,2260,55,Pressure Drop,1.2,15.4
4512,5.35,36.98,100,9.09,111.25,2261,55,Pressure Drop,1.19,40.67
4513,5.11,36.97,90,8.87,120.51,2261,55,Pressure Drop,1.15,5.86
4514,5.0,37.3,100,9.06,120.04,2262,55,Pressure Drop,1.39,8.04
4515,5.3,37.23,90,9.42,110,2262,55,Pressure Drop,1.97,36.4
4516,5.09,37.55,100,9.55,115.15,2263,55,Pressure Drop,1.28,12.61
4517,5.42,37.77,90,9.78,110,2263,55,Pressure Drop,1.57,47.52
4518,5.0,37.53,100,9.34,118.2,2264,55,Pressure Drop,1.04,8.87
4519,5.32,37.66,90,9.73,110.24,2264,55,Pressure Drop,1.36,44.95
4520,5.0,37.18,100,9.58,116.2,2265,55,Pressure Drop,1.66,30.18
4521,5.24,37.34,90,9.99,110.0,2265,55,Pressure Drop,1.82,39.18
4522,5.08,37.13,100,9.63,115.36,2266,55,Pressure Drop,1.23,42.25
4523,5.09,37.1,90,10.07,110,2266,55,Pressure Drop,1.47,45.04
4524,5.12,37.06,100,9.36,116.66,2267,55,Pressure Drop,1.08,9.73
4525,5.07,37.51,90,9.66,120.16,2267,55,Pressure Drop,1.55,11.88
4526,5.0,37.12,100,9.36,116.47,2268,55,Pressure Drop,1.83,19.67
4527,5.0,36.69,90,9.7,120.21,2268,55,Pressure Drop,1.24,10.07
4528,5.03,37.3,100,9.38,114.47,2269,55,Pressure Drop,1.2,35.09
4529,5.0,36.71,90,9.07,115.61,2269,55,Pressure Drop,1.21,14.39
4530,5.0,37.0,100,9.91,115.78,2270,55,Pressure Drop,1.02,11.44
4531,5.06,36.84,90,9.23,118.91,2270,55,Pressure Drop,1.63,24.92
4532,5.0,37.13,100,9.15,114.35,2271,55,Pressure Drop,1.79,11.54
4533,5.17,37.45,90,9.24,116.3,2271,55,Pressure Drop,1.38,19.05
4534,5.0,37.42,100,9.87,113.01,2272,55,Pressure Drop,1.41,27.86
4535,5.22,37.5,90,9.95,114.62,2272,55,Pressure Drop,1.29,37.48
4536,5.0,37.3,100,9.77,118.83,2273,55,Pressure Drop,1.92,25.91
4537,5.07,36.83,90,9.23,110,2273,55,Pressure Drop,1.98,36.09
4538,5.0,36.23,100,9.42,119.02,2274,55,Pressure Drop,1.71,14.01
4539,5.27,36.18,90,8.98,110.25,2274,55,Pressure Drop,1.33,40.01
4540,5.22,36.47,100,9.87,111.56,2275,55,Pressure Drop,1.74,37.29
4541,5.0,36.01,90,8.77,114.94,2275,55,Pressure Drop,1.42,25.6
4542,5.0,36.32,100,9.95,118.85,2276,55,Pressure Drop,1.88,9.15
4543,5.0,36.41,90,9.45,121.07,2276,55,Pressure Drop,1.68,10.1
4544,5.0,36.41,100,9.0,122.34,2277,55,Pressure Drop,1.23,10.9
4545,5.0,36.71,90,9.22,114.83,2277,55,Pressure Drop,1.62,12.54
4546,5.19,36.51,100,9.34,110,2278,55,Pressure Drop,1.12,37.96
4547,5.35,36.0,90,9.46,113.11,2278,55,Pressure Drop,1.68,36.34
4548,5.0,35.92,100,9.81,113.7,2279,55,Pressure Drop,1.01,24.54
4549,5.25,35.77,90,9.34,115.08,2279,55,Pressure Drop,1.47,33.58
4550,5.07,35.52,100,9.71,113.07,2280,55,Pressure Drop,1.81,31.01
4551,5.13,36.04,90,9.22,119.45,2280,55,Pressure Drop,1.12,14.64
4552,5.0,36.47,100,9.14,120.52,2281,55,Pressure Drop,1.38,6.7
4553,5.0,36.73,90,9.09,118.66,2281,55,Pressure Drop,1.02,16.45
4554,5.01,37.16,100,9.73,115.59,2282,55,Pressure Drop,1.13,28.37
4555,5.42,37.21,90,9.09,110,2282,55,Pressure Drop,1.01,48.36
4556,5.31,37.3,100,9.22,110.72,2283,55,Pressure Drop,1.95,38.49
4557,5.19,37.39,90,9.26,114.37,2283,55,Pressure Drop,1.85,37.76
4558,5.33,37.35,100,9.57,112.35,2284,55,Pressure Drop,1.28,33.46
4559,5.0,36.69,90,9.73,120.44,2284,55,Pressure Drop,1.44,11.44
4560,5.11,36.01,100,10.04,111.38,2285,55,Pressure Drop,1.55,41.56
4561,5.13,35.96,90,9.27,112.3,2285,55,Pressure Drop,1.15,46.46
4562,5.0,35.67,100,9.46,117.83,2286,55,Pressure Drop,1.09,23.27
4563,5.16,36.12,90,9.38,110,2286,55,Pressure Drop,1.42,48.29
4564,5.0,35.8,100,9.68,121.59,2287,55,Pressure Drop,1.36,7.54
4565,5.32,36.03,90,9.54,110,2287,55,Pressure Drop,1.22,48.32
4566,5.31,36.73,100,9.32,111.27,2288,55,Pressure Drop,1.02,37.64
4567,5.17,36.96,90,9.55,113.41,2288,55,Pressure Drop,1.28,23.34
4568,5.0,36.95,100,9.26,116.26,2289,55,Pressure Drop,1.97,15.01
4569,5.0,36.75,90,9.85,118.46,2289,55,Pressure Drop,1.29,6.21
4570,5.13,36.51,100,9.2,110,2290,55,Pressure Drop,1.13,43.01
4571,5.05,36.4,90,9.62,111.87,2290,55,Pressure Drop,1.11,31.23
4572,5.0,36.92,100,9.28,113.83,2291,55,Pressure Drop,1.16,31.1
4573,5.13,37.11,90,9.58,113.1,2291,55,Pressure Drop,1.5,33.07
4574,5.0,36.66,100,9.86,119.34,2292,55,Pressure Drop,1.14,12.34
4575,5.03,36.57,90,9.34,110.06,2292,55,Pressure Drop,1.95,34.63
4576,5.0,36.07,100,8.91,111.54,2293,55,Pressure Drop,1.14,28.02
4577,5.21,35.95,90,9.14,111.29,2293,55,Pressure Drop,1.1,40.03
4578,5.0,35.86,100,9.47,116.25,2294,55,Pressure Drop,1.8,16.81
4579,5.0,36.23,90,8.82,121.19,2294,55,Pressure Drop,1.96,8.2
4580,5.19,35.66,100,9.28,111.13,2295,55,Pressure Drop,1.47,35.44
4581,5.12,35.33,90,9.54,118.92,2295,55,Pressure Drop,1.79,5.68
4582,5.12,36.01,100,9.52,114.98,2296,55,Pressure Drop,1.96,19.2
4583,5.15,35.43,90,9.13,119.51,2296,55,Pressure Drop,1.2,13.49
4584,5.14,35.63,100,8.87,111.37,2297,55,Pressure Drop,1.07,38.66
4585,5.09,35.3,90,9.43,115.92,2297,55,Pressure Drop,1.72,21.81
4586,5.18,35.33,100,9.52,114.33,2298,55,Pressure Drop,1.74,18.34
4587,5.18,35.39,90,9.98,113.64,2298,55,Pressure Drop,1.41,29.63
4588,5.0,36.02,100,9.53,119.09,2299,55,Pressure Drop,1.78,13.04
4589,5.0,36.44,90,9.87,117.99,2299,55,Pressure Drop,1.94,5.32
4590,5.01,36.49,100,9.04,113.52,2300,55,Pressure Drop,1.19,33.36
4591,5.1,36.67,90,9.4,113.81,2300,55,Pressure Drop,1.51,28.28
4592,5.07,36.24,100,10.0,114.41,2301,55,Pressure Drop,1.75,33.04
4593,5.07,35.54,90,9.82,116.85,2301,55,Pressure Drop,1.49,26.64
4594,5.0,35.87,100,9.46,119.7,2302,55,Pressure Drop,1.65,7.15
4595,5.02,35.14,90,8.87,122.67,2302,55,Pressure Drop,1.57,9.16
4596,5.1,35.03,100,9.03,111.6,2303,55,Pressure Drop,1.68,46.13
4597,5.22,34.74,90,9.84,111.6,2303,55,Pressure Drop,1.3,38.79
4598,5.1,34.98,100,9.7,112.51,2304,55,Pressure Drop,1.9,26.83
4599,5.0,35.66,90,9.2,119.96,2304,55,Pressure Drop,1.79,5.28
4600,5.16,35.84,100,9.98,110,2305,55,Pressure Drop,1.99,48.64
4601,5.03,35.85,90,9.49,112.63,2305,55,Pressure Drop,1.34,38.9
4602,5.11,36.29,100,8.91,112.19,2306,55,Pressure Drop,1.61,25.47
4603,5.22,36.15,90,9.98,111.93,2306,55,Pressure Drop,1.25,42.39
4604,5.0,35.65,100,10.11,115.45,2307,55,Pressure Drop,1.34,20.15
4605,5.0,35.86,90,9.04,110,2307,55,Pressure Drop,1.76,43.07
4606,5.0,35.94,100,9.79,115.85,2308,55,Pressure Drop,1.7,27.0
4607,5.0,35.38,90,9.9,111.75,2308,55,Pressure Drop,1.33,29.08
4608,5.0,34.79,100,9.15,117.12,2309,55,Pressure Drop,1.43,22.61
4609,5.41,34.59,90,9.67,115.07,2309,55,Pressure Drop,1.48,37.23
4610,5.0,34.73,100,8.96,120.51,2310,55,Pressure Drop,1.55,6.37
4611,5.19,34.99,90,9.39,110,2310,55,Pressure Drop,1.98,41.62
4612,5.22,34.89,100,9.25,116.8,2311,55,Pressure Drop,1.08,27.58
