Time,Pressure,Temperature,Position,Flow,Speed,CycleCount,Health,Fault,Vibration,Load
5616,5.17,35.56,100,9.33,110.16,2813,55,Pressure Drop,1.45,49.25
5617,5.23,35.62,90,9.19,113.98,2813,55,Pressure Drop,1.93,32.32
5618,5.16,35.27,100,9.35,118.29,2814,55,Pressure Drop,1.32,26.67
5619,5.0,35.22,90,9.26,110,2814,55,Pressure Drop,1.97,29.96
5620,5.15,34.88,100,9.99,111.22,2815,55,Pressure Drop,1.61,42.8
5621,5.0,34.69,90,10.04,116.58,2815,55,Pressure Drop,1.48,15.24
5622,5.0,34.7,100,9.71,114.05,2816,55,Pressure Drop,1.39,17.23
5623,5.19,34.71,90,9.65,115.61,2816,55,Pressure Drop,2.0,24.04
5624,5.0,34.85,100,9.28,119.88,2817,55,Pressure Drop,1.77,21.17
5625,5.0,35.14,90,9.1,112.19,2817,55,Pressure Drop,1.55,27.19
5626,5.0,35.72,100,9.05,114.17,2818,55,Pressure Drop,1.48,34.89
5627,5.0,35.76,90,9.64,110.16,2818,55,Pressure Drop,1.96,27.48
5628,5.0,36.27,100,9.93,117.4,2819,55,Pressure Drop,1.6,7.23
5629,5.0,36.27,90,9.29,119.03,2819,55,Pressure Drop,1.65,15.38
5630,5.0,35.94,100,9.15,117.87,2820,55,Pressure Drop,1.2,16.06
5631,5.08,36.0,90,9.77,121.8,2820,55,Pressure Drop,1.5,10.46
5632,5.32,36.55,100,9.57,111.49,2821,55,Pressure Drop,1.95,43.73
5633,5.25,37.16,90,9.88,114.05,2821,55,Pressure Drop,1.81,33.29
5634,5.03,37.47,100,9.95,115.03,2822,55,Pressure Drop,1.21,26.62
5635,5.0,36.94,90,8.87,120.53,2822,55,Pressure Drop,1.72,11.04
5636,5.0,36.37,100,9.87,119.03,2823,55,Pressure Drop,1.61,16.34
5637,5.28,36.74,90,9.38,110.53,2823,55,Pressure Drop,1.88,47.11
5638,5.0,36.42,100,9.94,116.35,2824,55,Pressure Drop,1.3,14.68
5639,5.19,36.27,90,9.29,111.55,2824,55,Pressure Drop,1.14,42.24
5640,5.13,36.1,100,9.8,112.96,2825,55,Pressure Drop,1.32,33.08
5641,5.22,35.69,90,9.4,114.21,2825,55,Pressure Drop,1.26,28.7
5642,5.18,35.36,100,9.69,111.28,2826,55,Pressure Drop,1.28,45.09
5643,5.13,35.03,90,9.39,115.54,2826,55,Pressure Drop,1.74,26.47
5644,5.0,34.79,100,9.77,118.86,2827,55,Pressure Drop,1.91,12.44
5645,5.0,35.66,90,9.87,116.02,2827,55,Pressure Drop,1.99,26.8
5646,5.07,35.09,100,8.9,111.0,2828,55,Pressure Drop,1.26,31.62
5647,5.18,35.83,90,9.94,116.07,2828,55,Pressure Drop,1.72,14.93
5648,5.0,36.0,100,9.29,116.04,2829,55,Pressure Drop,1.54,26.69
5649,5.11,36.37,90,8.95,110,2829,55,Pressure Drop,1.76,33.41
5650,5.29,36.16,100,9.0,114.5,2830,55,Pressure Drop,1.9,32.0
5651,5.08,36.03,90,9.05,115.75,2830,55,Pressure Drop,1.01,29.41
5652,5.31,35.66,100,9.43,112.35,2831,55,Pressure Drop,1.42,32.31
5653,5.0,35.72,90,9.69,119.76,2831,55,Pressure Drop,1.7,11.96
5654,5.14,35.46,100,9.1,110,2832,55,Pressure Drop,1.86,39.91
5655,5.11,35.19,90,8.89,110,2832,55,Pressure Drop,1.86,45.86
5656,5.29,34.79,100,8.94,112.06,2833,55,Pressure Drop,1.38,34.95
5657,5.0,34.09,90,9.33,119.95,2833,55,Pressure Drop,1.95,16.42
5658,5.09,34.74,100,9.62,114.11,2834,55,Pressure Drop,1.14,17.7
5659,5.0,34.59,90,9.24,117.36,2834,55,Pressure Drop,1.96,11.1
5660,5.32,34.15,100,9.41,112.99,2835,55,Pressure Drop,1.28,35.14
5661,5.25,34.76,90,9.81,112.08,2835,55,Pressure Drop,1.1,45.12
5662,5.0,34.66,100,9.24,110.83,2836,55,Pressure Drop,1.87,25.1
5663,5.09,35.06,90,9.67,112.58,2836,55,Pressure Drop,1.4,40.29
5664,5.04,34.7,100,9.04,115.43,2837,55,Pressure Drop,1.38,12.0
5665,5.44,35.32,90,9.71,110,2837,55,Pressure Drop,1.49,45.18
5666,5.02,35.1,100,8.87,116.06,2838,55,Pressure Drop,1.01,13.0
5667,5.19,35.09,90,9.03,111.96,2838,55,Pressure Drop,1.25,32.96
5668,5.0,35.03,100,9.02,114.49,2839,55,Pressure Drop,1.15,13.7
5669,5.1,34.58,90,9.07,120.87,2839,55,Pressure Drop,1.22,5.76
5670,5.29,33.92,100,9.67,111.58,2840,55,Pressure Drop,1.94,27.12
5671,5.0,34.16,90,9.45,115.92,2840,55,Pressure Drop,1.23,14.99
5672,5.14,33.83,100,9.31,112.06,2841,55,Pressure Drop,1.66,46.69
5673,5.06,33.83,90,9.79,116.7,2841,55,Pressure Drop,1.27,12.6
5674,5.0,34.46,100,9.85,111.14,2842,55,Pressure Drop,1.68,37.05
5675,5.0,35.39,90,9.23,116.02,2842,55,Pressure Drop,1.47,16.54
5676,5.21,35.61,100,8.95,111.8,2843,55,Pressure Drop,1.04,29.75
5677,5.08,35.88,90,9.2,111.8,2843,55,Pressure Drop,1.19,21.99
5678,5.0,36.3,100,9.78,118.47,2844,55,Pressure Drop,1.03,21.72
5679,5.06,36.92,90,9.66,115.98,2844,55,Pressure Drop,1.3,35.6
5680,5.25,36.88,100,9.32,113.79,2845,55,Pressure Drop,1.06,28.79
5681,5.0,36.26,90,9.46,113.37,2845,55,Pressure Drop,1.17,31.5
5682,5.02,35.87,100,8.94,110,2846,55,Pressure Drop,1.63,39.11
5683,5.15,35.64,90,9.36,110,2846,55,Pressure Drop,1.04,49.9
5684,5.0,35.43,100,10.01,118.07,2847,55,Pressure Drop,1.28,17.38
5685,5.09,35.32,90,9.83,110,2847,55,Pressure Drop,1.67,48.23
5686,5.22,34.75,100,9.71,113.15,2848,55,Pressure Drop,1.13,35.21
5687,5.07,35.01,90,9.74,112.75,2848,55,Pressure Drop,1.91,36.11
5688,5.31,35.33,100,9.25,114.42,2849,55,Pressure Drop,1.95,23.74
5689,5.0,35.06,90,9.76,114.71,2849,55,Pressure Drop,1.07,11.55
5690,5.12,35.09,100,9.55,110.84,2850,55,Pressure Drop,1.16,43.8
5691,5.0,34.69,90,9.67,115.24,2850,55,Pressure Drop,1.1,27.03
5692,5.24,35.07,100,9.08,114.9,2851,55,Pressure Drop,1.99,33.83
5693,5.0,34.93,90,9.96,115.06,2851,55,Pressure Drop,1.64,23.84
5694,5.0,35.01,100,9.96,118.75,2852,55,Pressure Drop,1.32,12.01
5695,5.06,34.81,90,9.53,113.25,2852,55,Pressure Drop,1.12,34.45
5696,5.12,35.69,100,9.61,114.23,2853,55,Pressure Drop,1.88,14.55
5697,5.22,36.17,90,9.68,116.6,2853,55,Pressure Drop,1.53,32.69
5698,5.0,35.31,100,9.5,113.32,2854,55,Pressure Drop,1.25,22.98
5699,5.44,35.32,90,9.73,111.68,2854,55,Pressure Drop,1.32,41.31
5700,5.04,34.97,100,9.33,119.06,2855,55,Pressure Drop,1.8,20.33
5701,5.39,34.9,90,9.83,110.99,2855,55,Pressure Drop,1.37,46.0
5702,5.0,35.11,100,9.8,114.79,2856,55,Pressure Drop,1.25,20.02
5703,5.04,35.51,90,8.88,115.84,2856,55,Pressure Drop,1.74,17.35
5704,5.0,36.19,100,9.04,117.96,2857,55,Pressure Drop,1.66,19.18
5705,5.05,36.67,90,9.87,118.5,2857,55,Pressure Drop,1.41,10.3
5706,5.09,36.54,100,9.55,110,2858,55,Pressure Drop,1.94,40.42
5707,5.0,36.58,90,9.23,114.9,2858,55,Pressure Drop,1.73,27.64
5708,5.2,36.46,100,8.97,110.22,2859,55,Pressure Drop,1.69,45.19
5709,5.0,36.44,90,9.65,120.21,2859,55,Pressure Drop,1.49,7.31
5710,5.08,36.74,100,9.7,110,2860,55,Pressure Drop,1.25,48.37
5711,5.05,36.18,90,9.73,110,2860,55,Pressure Drop,1.93,41.0
5712,5.33,36.51,100,10.02,110,2861,55,Pressure Drop,1.63,39.77
5713,5.0,36.66,90,9.05,118.02,2861,55,Pressure Drop,1.79,7.06
5714,5.16,37.12,100,9.76,110,2862,55,Pressure Drop,1.19,48.56
5715,5.0,37.42,90,9.0,120.22,2862,55,Pressure Drop,1.94,6.27
5716,5.11,37.37,100,9.49,112.86,2863,55,Pressure Drop,1.81,39.48
5717,5.08,37.56,90,9.57,115.44,2863,55,Pressure Drop,1.69,28.62
5718,5.0,37.39,100,9.27,119.36,2864,55,Pressure Drop,1.4,17.71
5719,5.26,36.82,90,9.9,117.04,2864,55,Pressure Drop,1.87,24.67
5720,5.0,36.47,100,9.45,118.45,2865,55,Pressure Drop,1.88,15.16
5721,5.0,36.55,90,9.8,119.32,2865,55,Pressure Drop,1.98,14.44
5722,5.07,36.34,100,9.43,112.21,2866,55,Pressure Drop,1.63,33.38
5723,5.0,36.52,90,9.34,116.69,2866,55,Pressure Drop,1.98,10.71
5724,5.12,36.21,100,9.4,117.74,2867,55,Pressure Drop,1.88,23.35
5725,5.0,36.57,90,9.59,118.59,2867,55,Pressure Drop,1.48,22.48
5726,5.37,36.62,100,9.36,114.46,2868,55,Pressure Drop,1.62,40.28
5727,5.0,36.3,90,8.96,118.79,2868,55,Pressure Drop,1.2,11.03
5728,5.0,36.12,100,9.41,115.85,2869,55,Pressure Drop,1.34,19.72
5729,5.0,36.25,90,9.15,114.15,2869,55,Pressure Drop,1.35,32.34
5730,5.1,36.61,100,9.77,112.26,2870,55,Pressure Drop,1.15,20.76
5731,5.19,36.5,90,9.13,112.71,2870,55,Pressure Drop,1.16,27.98
5732,5.0,36.76,100,9.38,117.56,2871,55,Pressure Drop,1.32,23.16
5733,5.0,36.51,90,9.62,115.8,2871,55,Pressure Drop,1.06,6.22
5734,5.0,36.82,100,9.27,121.06,2872,55,Pressure Drop,1.07,8.21
5735,5.03,37.15,90,10.07,111.37,2872,55,Pressure Drop,1.95,30.9
5736,5.0,36.48,100,9.49,116.88,2873,55,Pressure Drop,1.45,20.83
5737,5.0,35.97,90,9.39,121.41,2873,55,Pressure Drop,1.95,8.94
5738,5.0,35.47,100,9.56,118.69,2874,55,Pressure Drop,1.7,13.54
5739,5.11,35.87,90,8.9,111.21,2874,55,Pressure Drop,1.71,33.21
5740,5.0,36.1,100,10.01,114.87,2875,55,Pressure Drop,1.7,15.55
5741,5.0,36.37,90,9.26,114.0,2875,55,Pressure Drop,1.58,28.48
5742,5.0,36.46,100,9.4,119.46,2876,55,Pressure Drop,1.52,18.43
5743,5.05,36.51,90,9.43,115.02,2876,55,Pressure Drop,1.6,12.37
5744,5.07,37.03,100,8.82,115.04,2877,55,Pressure Drop,1.44,22.72
5745,5.03,37.05,90,9.3,112.19,2877,55,Pressure Drop,1.79,41.46
5746,5.41,36.42,100,9.71,111.37,2878,55,Pressure Drop,1.8,38.39
5747,5.0,36.4,90,8.98,117.02,2878,55,Pressure Drop,1.43,15.52
5748,5.06,36.45,100,9.13,119.81,2879,55,Pressure Drop,1.48,20.31
5749,5.28,36.19,90,9.88,113.74,2879,55,Pressure Drop,1.48,32.61
5750,5.0,36.68,100,9.2,120.08,2880,55,Pressure Drop,1.89,11.17
5751,5.32,36.24,90,9.6,114.78,2880,55,Pressure Drop,1.94,36.71
5752,5.0,36.18,100,10.07,111.7,2881,55,Pressure Drop,1.73,22.3
5753,5.31,35.92,90,9.57,110,2881,55,Pressure Drop,1.58,49.06
5754,5.07,35.89,100,8.94,110,2882,55,Pressure Drop,1.68,49.55
5755,5.11,36.05,90,9.61,111.3,2882,55,Pressure Drop,1.0,23.71
5756,5.0,35.97,100,9.34,117.27,2883,55,Pressure Drop,1.89,16.52
5757,5.12,35.3,90,9.31,118.42,2883,55,Pressure Drop,1.11,11.09
5758,5.11,34.87,100,9.91,111.77,2884,55,Pressure Drop,1.99,47.42
5759,5.0,35.19,90,9.82,122.38,2884,55,Pressure Drop,1.27,8.54
5760,5.0,35.59,100,9.4,113.9,2885,55,Pressure Drop,1.95,18.0
5761,5.26,35.55,90,9.15,112.22,2885,55,Pressure Drop,1.26,33.04
5762,5.11,35.94,100,9.27,113.13,2886,55,Pressure Drop,1.33,45.48
5763,5.32,35.45,90,9.15,113.34,2886,55,Pressure Drop,1.91,32.12
5764,5.03,35.77,100,9.31,110,2887,55,Pressure Drop,1.41,42.21
5765,5.0,35.87,90,9.77,114.46,2887,55,Pressure Drop,1.01,26.41
5766,5.19,35.74,100,9.68,112.94,2888,55,Pressure Drop,1.54,28.16
5767,5.16,35.85,90,9.08,110.6,2888,55,Pressure Drop,1.62,48.57
5768,5.0,36.49,100,9.92,121.22,2889,55,Pressure Drop,1.84,7.16
5769,5.22,36.11,90,9.05,114.96,2889,55,Pressure Drop,1.88,31.88
5770,5.0,35.56,100,9.21,118.69,2890,55,Pressure Drop,1.89,18.93
5771,5.22,35.27,90,9.01,116.99,2890,55,Pressure Drop,1.03,21.59
5772,5.09,34.77,100,9.33,119.37,2891,55,Pressure Drop,1.22,15.12
5773,5.17,34.57,90,10.06,118.62,2891,55,Pressure Drop,1.41,9.9
5774,5.32,34.73,100,9.61,110,2892,55,Pressure Drop,1.44,43.93
5775,5.22,34.62,90,9.73,110,2892,55,Pressure Drop,1.08,47.43
5776,5.21,34.22,100,9.35,116.74,2893,55,Pressure Drop,1.25,14.41
5777,5.08,34.95,90,9.06,117.59,2893,55,Pressure Drop,1.49,15.74
5778,5.0,34.92,100,8.98,119.31,2894,55,Pressure Drop,1.85,5.65
5779,5.25,34.42,90,9.39,114.66,2894,55,Pressure Drop,1.78,29.32
5780,5.0,35.01,100,9.98,117.35,2895,55,Pressure Drop,1.49,9.23
5781,5.04,34.92,90,9.82,111.35,2895,55,Pressure Drop,1.84,45.76
5782,5.0,34.73,100,9.73,118.47,2896,55,Pressure Drop,1.14,8.12
5783,5.25,35.0,90,9.2,118.1,2896,55,Pressure Drop,1.85,20.14
5784,5.1,35.15,100,9.29,118.46,2897,55,Pressure Drop,1.79,5.86
5785,5.29,34.88,90,9.58,112.72,2897,55,Pressure Drop,1.08,34.6
5786,5.0,34.76,100,9.09,116.72,2898,55,Pressure Drop,1.33,10.23
5787,5.34,35.26,90,9.0,110,2898,55,Pressure Drop,1.16,47.92
5788,5.28,35.53,100,9.11,114.88,2899,55,Pressure Drop,1.21,38.87
5789,5.25,35.51,90,9.59,113.73,2899,55,Pressure Drop,1.02,37.84
5790,5.0,35.35,100,9.11,112.67,2900,55,Pressure Drop,1.15,20.33
5791,5.0,35.02,90,9.52,112.65,2900,55,Pressure Drop,1.56,23.53
5792,5.01,35.05,100,9.01,111.99,2901,55,Pressure Drop,1.49,21.63
5793,5.05,35.41,90,9.25,112.83,2901,55,Pressure Drop,1.36,16.55
5794,5.2,35.14,100,9.85,113.25,2902,55,Pressure Drop,1.56,32.86
5795,5.07,35.04,90,9.63,110,2902,55,Pressure Drop,1.93,34.82
5796,5.24,35.22,100,8.97,115.69,2903,55,Pressure Drop,1.12,41.02
5797,5.0,35.06,90,8.83,119.27,2903,55,Pressure Drop,1.81,14.71
5798,5.25,35.27,100,9.68,111.05,2904,55,Pressure Drop,1.14,41.74
5799,5.0,35.59,90,9.4,116.48,2904,55,Pressure Drop,1.64,11.2
5800,5.0,35.16,100,9.56,117.27,2905,55,Pressure Drop,1.29,5.78
5801,5.0,35.1,90,9.06,117.07,2905,55,Pressure Drop,1.65,20.67
5802,5.08,34.64,100,9.24,110,2906,55,Pressure Drop,1.72,35.06
5803,5.35,34.83,90,9.41,110,2906,55,Pressure Drop,1.8,45.77
5804,5.2,34.99,100,9.63,114.18,2907,55,Pressure Drop,1.22,30.1
5805,5.0,35.3,90,9.03,119.42,2907,55,Pressure Drop,1.04,17.66
5806,5.02,35.54,100,9.98,112.91,2908,55,Pressure Drop,1.48,30.02
5807,5.22,35.33,90,9.41,110,2908,55,Pressure Drop,1.89,46.59
5808,5.05,34.63,100,9.49,110.97,2909,55,Pressure Drop,1.72,36.42
5809,5.33,35.4,90,9.19,116.2,2909,55,Pressure Drop,1.79,31.3
5810,5.17,35.79,100,9.88,117.1,2910,55,Pressure Drop,1.52,19.38
5811,5.09,36.05,90,9.35,118.09,2910,55,Pressure Drop,1.54,10.33
5812,5.11,36.1,100,9.29,110.08,2911,55,Pressure Drop,1.33,41.85
5813,5.06,35.29,90,9.53,111.98,2911,55,Pressure Drop,1.93,37.6
5814,5.0,35.05,100,9.62,115.57,2912,55,Pressure Drop,1.87,25.64
5815,5.22,35.4,90,9.15,112.73,2912,55,Pressure Drop,1.21,30.47
5816,5.4,35.61,100,9.52,112.12,2913,55,Pressure Drop,1.79,41.19
5817,5.07,36.0,90,9.31,111.86,2913,55,Pressure Drop,1.53,25.46
5818,5.05,36.1,100,9.68,115.11,2914,55,Pressure Drop,1.73,23.05
5819,5.19,36.0,90,9.48,116.08,2914,55,Pressure Drop,1.94,34.58
5820,5.0,35.98,100,9.65,122.75,2915,55,Pressure Drop,1.21,5.59
5821,5.41,36.13,90,9.08,113.27,2915,55,Pressure Drop,1.1,41.48
5822,5.37,35.87,100,9.32,110,2916,55,Pressure Drop,1.62,47.84
5823,5.17,36.02,90,9.05,110,2916,55,Pressure Drop,1.15,35.91
5824,5.17,35.98,100,9.37,111.23,2917,55,Pressure Drop,1.0,35.05
5825,5.11,36.63,90,9.97,116.26,2917,55,Pressure Drop,1.9,28.41
5826,5.0,36.71,100,9.33,115.52,2918,55,Pressure Drop,1.47,26.98
5827,5.25,36.8,90,8.92,112.02,2918,55,Pressure Drop,1.13,32.55
5828,5.02,36.82,100,9.75,114.29,2919,55,Pressure Drop,1.97,31.98
5829,5.14,36.86,90,9.66,121.19,2919,55,Pressure Drop,1.55,8.11
5830,5.17,36.6,100,8.92,112.77,2920,55,Pressure Drop,1.79,45.9
5831,5.0,36.46,90,9.97,119.59,2920,55,Pressure Drop,1.0,9.0
5832,5.25,35.83,100,9.47,110,2921,55,Pressure Drop,1.99,45.22
5833,5.01,35.25,90,9.4,117.64,2921,55,Pressure Drop,1.98,10.85
5834,5.0,35.63,100,9.59,117.18,2922,55,Pressure Drop,1.71,17.83
5835,5.0,34.98,90,9.44,117.71,2922,55,Pressure Drop,1.24,20.85
5836,5.0,35.46,100,9.33,120.28,2923,55,Pressure Drop,1.98,12.28
5837,5.22,35.46,90,9.67,110.99,2923,55,Pressure Drop,1.44,42.07
5838,5.06,35.45,100,9.07,114.99,2924,55,Pressure Drop,1.69,31.24
5839,5.21,35.72,90,9.27,111.37,2924,55,Pressure Drop,1.84,39.93
5840,5.13,35.77,100,9.14,114.95,2925,55,Pressure Drop,1.35,26.03
5841,5.13,35.41,90,9.32,113.91,2925,55,Pressure Drop,1.95,38.23
5842,5.19,35.74,100,9.52,110,2926,55,Pressure Drop,1.12,41.92
5843,5.23,35.33,90,9.57,116.4,2926,55,Pressure Drop,1.36,28.21
5844,5.0,35.77,100,9.01,114.53,2927,55,Pressure Drop,1.49,26.95
5845,5.25,36.49,90,9.88,110.7,2927,55,Pressure Drop,1.21,40.26
5846,5.21,36.32,100,9.07,110.0,2928,55,Pressure Drop,1.58,47.67
5847,5.0,36.06,90,10.17,118.29,2928,55,Pressure Drop,1.44,26.6
5848,5.08,36.59,100,9.54,114.34,2929,55,Pressure Drop,1.22,15.32
5849,5.0,36.64,90,9.51,117.35,2929,55,Pressure Drop,1.49,17.86
5850,5.0,37.12,100,9.15,120.53,2930,55,Pressure Drop,1.95,17.2
5851,5.08,36.49,90,9.51,112.72,2930,55,Pressure Drop,1.18,22.08
5852,5.02,36.84,100,9.28,120.45,2931,55,Pressure Drop,1.57,12.58
5853,5.31,37.12,90,9.74,111.94,2931,55,Pressure Drop,1.7,26.8
5854,5.33,36.82,100,9.4,111.26,2932,55,Pressure Drop,1.78,45.94
5855,5.0,36.08,90,9.63,115.22,2932,55,Pressure Drop,1.93,12.73
5856,5.0,35.95,100,9.15,117.97,2933,55,Pressure Drop,2.0,11.85
5857,5.16,36.48,90,9.33,117.36,2933,55,Pressure Drop,1.55,23.41
5858,5.1,36.7,100,9.87,113.03,2934,55,Pressure Drop,1.59,34.47
5859,5.27,37.11,90,9.09,115.49,2934,55,Pressure Drop,1.3,33.87
5860,5.14,36.87,100,9.36,110,2935,55,Pressure Drop,1.51,39.48
5861,5.0,36.95,90,9.23,117.99,2935,55,Pressure Drop,1.04,16.65
5862,5.4,37.01,100,9.12,112.8,2936,55,Pressure Drop,1.89,40.78
5863,5.16,37.16,90,8.91,120.64,2936,55,Pressure Drop,1.8,16.24
5864,5.0,36.89,100,9.64,114.51,2937,55,Pressure Drop,1.61,24.63
5865,5.28,36.32,90,9.74,111.92,2937,55,Pressure Drop,1.18,44.34
5866,5.08,35.79,100,9.07,113.88,2938,55,Pressure Drop,1.15,30.38
5867,5.39,35.21,90,9.32,117.48,2938,55,Pressure Drop,1.38,33.9
5868,5.27,35.6,100,9.72,111.87,2939,55,Pressure Drop,1.28,40.9
5869,5.0,34.84,90,9.71,123.36,2939,55,Pressure Drop,1.21,6.0
5870,5.19,34.53,100,9.63,110,2940,55,Pressure Drop,1.74,49.51
5871,5.15,34.37,90,9.84,117.02,2940,55,Pressure Drop,1.98,28.78
5872,5.06,34.67,100,9.24,116.83,2941,55,Pressure Drop,1.33,35.62
5873,5.09,34.92,90,9.44,110.54,2941,55,Pressure Drop,1.23,32.52
5874,5.28,35.24,100,9.59,112.91,2942,55,Pressure Drop,1.12,30.51
5875,5.16,34.93,90,9.22,113.11,2942,55,Pressure Drop,1.14,20.88
5876,5.0,34.56,100,9.66,113.28,2943,55,Pressure Drop,1.59,31.33
5877,5.03,35.3,90,10.09,113.34,2943,55,Pressure Drop,1.72,39.21
5878,5.11,35.93,100,9.37,113.89,2944,55,Pressure Drop,1.39,16.06
5879,5.22,36.14,90,9.02,120.39,2944,55,Pressure Drop,1.47,15.66
5880,5.0,36.4,100,9.8,122.45,2945,55,Pressure Drop,1.46,6.5
5881,5.03,36.18,90,9.34,113.66,2945,55,Pressure Drop,1.72,26.89
5882,5.09,36.41,100,9.87,113.21,2946,55,Pressure Drop,1.32,28.87
5883,5.1,36.25,90,9.52,110,2946,55,Pressure Drop,1.29,41.63
5884,5.1,36.22,100,9.33,117.9,2947,55,Pressure Drop,1.55,12.93
5885,5.4,36.41,90,9.9,113.62,2947,55,Pressure Drop,1.91,39.7
5886,5.16,36.11,100,9.13,115.64,2948,55,Pressure Drop,1.96,22.01
5887,5.2,35.47,90,9.35,112.74,2948,55,Pressure Drop,1.15,44.83
5888,5.0,36.11,100,9.44,118.56,2949,55,Pressure Drop,1.29,6.72
5889,5.21,36.46,90,9.54,110.28,2949,55,Pressure Drop,1.99,49.11
5890,5.0,36.33,100,9.4,116.5,2950,55,Pressure Drop,1.93,16.95
5891,5.09,36.03,90,9.4,113.57,2950,55,Pressure Drop,1.65,35.06
5892,5.0,35.75,100,9.44,117.23,2951,55,Pressure Drop,1.75,13.01
5893,5.34,35.23,90,9.21,110,2951,55,Pressure Drop,1.85,45.91
5894,5.03,34.64,100,9.63,120.92,2952,55,Pressure Drop,1.91,12.35
5895,5.0,34.93,90,9.21,110.33,2952,55,Pressure Drop,1.01,29.2
5896,5.1,34.82,100,9.87,110,2953,55,Pressure Drop,1.2,31.48
5897,5.15,35.24,90,9.1,114.51,2953,55,Pressure Drop,1.47,37.37
5898,5.0,35.15,100,9.3,118.42,2954,55,Pressure Drop,1.67,5.55
5899,5.0,34.75,90,9.53,118.23,2954,55,Pressure Drop,1.7,6.21
5900,5.17,35.26,100,9.54,110,2955,55,Pressure Drop,1.77,49.81
5901,5.21,35.39,90,9.3,115.19,2955,55,Pressure Drop,1.54,28.41
5902,5.08,35.99,100,9.91,119.29,2956,55,Pressure Drop,1.79,9.81
5903,5.0,35.85,90,9.54,117.53,2956,55,Pressure Drop,1.02,14.19
5904,5.0,35.89,100,9.7,118.24,2957,55,Pressure Drop,1.81,19.03
5905,5.16,36.46,90,9.29,110.34,2957,55,Pressure Drop,1.18,31.84
5906,5.34,36.22,100,8.93,110,2958,55,Pressure Drop,1.56,45.65
5907,5.0,36.02,90,10.03,118.49,2958,55,Pressure Drop,1.43,5.92
5908,5.06,35.41,100,9.49,111.91,2959,55,Pressure Drop,1.23,36.74
5909,5.01,35.63,90,9.04,114.02,2959,55,Pressure Drop,1.42,12.57
5910,5.0,35.61,100,9.66,111.74,2960,55,Pressure Drop,1.89,25.32
5911,5.2,35.48,90,9.21,114.38,2960,55,Pressure Drop,1.14,29.38
5912,5.1,35.36,100,9.33,112.26,2961,55,Pressure Drop,1.95,38.4
5913,5.0,35.06,90,9.43,120.15,2961,55,Pressure Drop,1.98,16.09
5914,5.23,35.87,100,9.65,114.66,2962,55,Pressure Drop,1.67,34.5
5915,5.0,35.56,90,9.06,120.6,2962,55,Pressure Drop,1.7,9.78
5916,5.38,35.99,100,9.69,110,2963,55,Pressure Drop,1.67,47.12
5917,5.0,35.61,90,9.92,117.96,2963,55,Pressure Drop,1.48,20.06
5918,5.45,35.27,100,9.41,111.7,2964,55,Pressure Drop,1.96,47.19
5919,5.24,35.05,90,9.39,110,2964,55,Pressure Drop,1.6,42.81
5920,5.0,35.05,100,9.6,116.73,2965,55,Pressure Drop,1.18,12.58
5921,5.0,35.64,90,10.15,120.41,2965,55,Pressure Drop,1.55,6.97
5922,5.29,35.61,100,9.29,110,2966,55,Pressure Drop,1.79,47.91
5923,5.0,35.11,90,9.78,110,2966,55,Pressure Drop,1.12,33.94
5924,5.2,34.95,100,9.96,110,2967,55,Pressure Drop,1.47,32.44
5925,5.0,35.67,90,9.47,116.12,2967,55,Pressure Drop,1.46,19.38
5926,5.0,35.9,100,9.57,118.61,2968,55,Pressure Drop,1.52,16.24
5927,5.3,35.34,90,8.98,113.23,2968,55,Pressure Drop,1.02,41.04
5928,5.0,35.92,100,9.62,114.3,2969,55,Pressure Drop,1.53,18.19
5929,5.23,35.78,90,9.29,115.07,2969,55,Pressure Drop,1.87,16.03
5930,5.09,35.52,100,9.02,113.02,2970,55,Pressure Drop,1.36,15.05
5931,5.33,36.0,90,9.92,110.33,2970,55,Pressure Drop,1.56,41.51
5932,5.07,35.48,100,9.35,119.98,2971,55,Pressure Drop,1.6,18.9
5933,5.0,35.42,90,9.48,118.15,2971,55,Pressure Drop,1.39,8.02
5934,5.0,34.89,100,9.59,118.7,2972,55,Pressure Drop,1.57,10.08
5935,5.0,34.6,90,10.06,115.98,2972,55,Pressure Drop,1.18,10.48
5936,5.0,34.65,100,9.5,115.54,2973,55,Pressure Drop,1.74,10.96
5937,5.1,35.21,90,9.12,120.47,2973,55,Pressure Drop,1.21,12.15
5938,5.0,35.78,100,9.69,114.81,2974,55,Pressure Drop,1.2,8.65
5939,5.16,35.7,90,10.15,110,2974,55,Pressure Drop,1.12,34.33
5940,5.01,36.3,100,9.96,118.97,2975,55,Pressure Drop,1.36,11.02
5941,5.0,36.18,90,9.36,114.75,2975,55,Pressure Drop,1.43,24.91
5942,5.36,36.07,100,9.67,110,2976,55,Pressure Drop,1.11,42.96
5943,5.0,35.88,90,9.71,113.51,2976,55,Pressure Drop,1.5,23.79
5944,5.21,36.38,100,9.42,117.93,2977,55,Pressure Drop,1.46,31.3
5945,5.21,35.91,90,9.3,115.56,2977,55,Pressure Drop,1.58,37.61
5946,5.0,35.86,100,8.9,117.02,2978,55,Pressure Drop,1.33,27.07
5947,5.33,35.57,90,9.0,112.9,2978,55,Pressure Drop,1.0,33.48
5948,5.15,35.92,100,9.72,111.18,2979,55,Pressure Drop,1.71,38.57
5949,5.33,35.74,90,9.74,110.19,2979,55,Pressure Drop,1.98,43.93
