Time,Pressure,Temperature,Position,Flow,Speed,CycleCount,Health,Fault,Vibration,Load
4918,5.33,35.47,20,10.19,112.45,5,97.54,Air Leakage,0.66,36.55
4919,5.48,35.43,10,10.9,112.7,5,97.44,Air Leakage,0.76,36.44
4920,5.1,35.51,0,10.68,116.37,6,97.34,Air Leakage,1.18,36.64
4921,5.32,35.33,10,10.6,119.04,6,97.24,Air Leakage,1.26,36.92
4922,5.53,35.44,20,10.41,111.41,6,97.17,Air Leakage,1.17,36.89
4923,4.93,35.65,30,9.9,114.83,6,97.11,Air Leakage,1.05,36.77
4924,5.13,35.76,40,10.53,115.22,6,97.05,Air Leakage,1.18,36.64
4925,5.18,35.69,50,10.26,112.13,6,96.94,Air Leakage,0.93,37.28
4926,5.39,35.81,60,10.46,116.13,6,96.83,Air Leakage,1.11,37.1
4927,5.39,35.78,70,10.5,114.97,6,96.73,Air Leakage,0.64,37.16
4928,5.06,35.7,80,10.21,113.9,6,96.64,Air Leakage,1.22,37.6
4929,5.6,35.43,90,10.45,117.31,6,96.56,Air Leakage,1.13,38.2
4930,5.54,35.76,100,10.22,112.94,6,96.51,Air Leakage,1.06,37.89
4931,5.28,36.07,90,10.85,110.07,6,96.4,Air Leakage,1.24,38.27
4932,5.44,36.42,80,10.37,114.1,6,96.35,Air Leakage,1.26,38.64
4933,5.35,36.32,70,10.59,113.67,6,96.29,Air Leakage,0.79,38.17
4934,5.19,36.16,60,10.89,114.96,6,96.24,Air Leakage,0.92,38.71
4935,5.2,36.14,50,10.76,115.69,6,96.16,Air Leakage,1.41,38.46
4936,5.49,36.16,40,10.69,113.35,6,96.06,Air Leakage,0.83,38.6
4937,5.37,35.91,30,10.84,110.28,6,95.96,Air Leakage,1.34,38.77
4938,5.23,35.9,20,10.23,111.79,6,95.9,Air Leakage,1.0,38.09
4939,5.14,36.14,10,10.65,113.8,6,95.82,Air Leakage,1.3,38.1
4940,5.22,36.34,0,10.32,117.53,7,95.76,Air Leakage,0.77,38.1
4941,5.04,36.46,10,10.17,113.12,7,95.65,Air Leakage,1.21,38.43
4942,5.36,36.38,20,10.81,114.77,7,95.57,Air Leakage,1.34,38.78
4943,5.21,36.23,30,10.71,109.83,7,95.46,Air Leakage,1.39,39.31
4944,5.49,35.96,40,10.24,111.56,7,95.38,Air Leakage,1.04,39.59
4945,5.53,35.98,50,10.23,114.38,7,95.33,Air Leakage,0.92,39.37
4946,5.52,36.0,60,10.04,113.78,7,95.25,Air Leakage,1.05,39.08
4947,5.2,36.3,70,10.25,113.65,7,95.17,Air Leakage,0.84,39.61
4948,5.39,36.22,80,10.07,118.08,7,95.06,Air Leakage,1.19,39.79
4949,5.43,36.14,90,10.09,110.36,7,95.0,Air Leakage,0.87,39.65
4950,5.02,35.91,100,10.76,116.82,7,94.95,Air Leakage,0.94,39.79
4951,5.1,35.75,90,10.8,113.82,7,94.85,Air Leakage,1.36,39.8
4952,5.14,35.89,80,10.49,113.42,7,94.77,Air Leakage,0.87,39.49
4953,5.31,35.68,70,10.22,114.23,7,94.72,Air Leakage,1.36,38.76
4954,5.18,35.79,60,10.48,109.23,7,94.65,Air Leakage,1.41,38.87
4955,5.0,35.91,50,10.48,113.96,7,94.54,Air Leakage,0.85,38.13
4956,5.39,36.21,40,10.44,112.72,7,94.47,Air Leakage,1.1,38.09
4957,5.29,36.21,30,10.61,113.16,7,94.36,Air Leakage,0.79,37.61
4958,5.35,36.33,20,10.77,114.24,7,94.29,Air Leakage,0.89,37.21
4959,5.59,36.34,10,10.94,113.08,7,94.2,Air Leakage,1.14,37.63
4960,5.0,36.2,0,10.36,112.66,8,94.15,Air Leakage,1.37,38.2
4961,5.36,36.4,10,10.24,114.01,8,94.04,Air Leakage,0.87,38.8
4962,4.97,36.24,20,10.49,118.28,8,93.93,Air Leakage,1.24,38.23
4963,5.47,36.36,30,10.45,113.61,8,93.83,Air Leakage,1.03,38.83
4964,5.17,36.26,40,10.38,113.16,8,93.72,Air Leakage,0.76,39.19
4965,5.61,36.13,50,10.1,114.47,8,93.65,Air Leakage,0.89,38.57
4966,4.98,35.74,60,10.24,114.25,8,93.55,Air Leakage,1.05,38.47
4967,4.98,35.64,70,10.79,110.87,8,93.49,Air Leakage,1.21,38.29
4968,5.48,35.76,80,9.92,117.32,8,93.41,Air Leakage,1.18,38.17
4969,5.2,35.44,90,10.85,117.4,8,93.33,Air Leakage,1.2,38.63
4970,5.51,35.28,100,10.15,117.59,8,93.25,Air Leakage,0.61,37.94
4971,5.12,35.43,90,10.9,117.58,8,93.15,Air Leakage,1.41,38.35
4972,5.4,35.49,80,10.18,113.27,8,93.07,Air Leakage,1.06,38.68
4973,5.57,35.71,70,10.54,113.19,8,92.97,Air Leakage,1.1,39.0
4974,5.54,35.52,60,10.44,115.16,8,92.9,Air Leakage,1.34,38.16
4975,5.48,35.28,50,10.54,117.16,8,92.83,Air Leakage,1.32,37.91
4976,5.1,35.28,40,10.8,113.9,8,92.74,Air Leakage,0.75,37.9
4977,5.22,35.5,30,10.73,108.67,8,92.67,Air Leakage,1.1,38.48
4978,5.23,35.78,20,10.5,118.36,8,92.6,Air Leakage,1.18,37.79
4979,5.5,35.7,10,10.44,113.21,8,92.52,Air Leakage,0.94,37.74
4980,5.54,36.07,0,10.45,116.04,9,92.46,Air Leakage,1.12,38.13
4981,5.22,35.85,10,10.32,113.32,9,92.37,Air Leakage,1.01,38.16
4982,5.16,35.7,20,11.01,114.76,9,92.26,Air Leakage,1.18,38.08
4983,4.94,35.62,30,10.24,113.79,9,92.19,Air Leakage,1.11,38.63
4984,5.22,35.81,40,10.43,115.8,9,92.1,Air Leakage,1.13,38.65
4985,5.04,35.94,50,10.85,117.02,9,92.04,Air Leakage,1.45,38.62
4986,5.59,35.84,60,10.59,114.75,9,91.96,Air Leakage,0.92,39.07
4987,5.52,36.1,70,10.98,110.98,9,91.89,Air Leakage,1.13,38.49
4988,5.29,36.17,80,10.54,112.96,9,91.79,Air Leakage,0.75,38.34
4989,5.09,36.23,90,10.65,113.82,9,91.73,Air Leakage,1.18,38.87
4990,5.56,36.32,100,10.14,111.69,9,91.64,Air Leakage,0.92,38.34
4991,5.41,36.29,90,10.87,111.91,9,91.55,Air Leakage,1.15,38.56
4992,5.34,36.46,80,10.72,112.34,9,91.46,Air Leakage,1.5,38.32
4993,5.24,35.97,70,10.26,114.24,9,91.4,Air Leakage,1.29,38.9
4994,5.61,36.01,60,10.3,116.11,9,91.29,Air Leakage,1.03,38.11
4995,5.05,36.22,50,10.23,117.7,9,91.2,Air Leakage,1.39,38.49
4996,5.53,36.08,40,10.42,115.42,9,91.13,Air Leakage,1.04,37.87
4997,5.1,36.22,30,10.37,117.38,9,91.05,Air Leakage,0.75,38.01
4998,5.55,36.27,20,10.5,112.31,9,90.98,Air Leakage,0.87,38.53
4999,5.48,35.93,10,10.88,115.19,9,90.92,Air Leakage,1.29,38.28
5000,5.12,36.06,0,10.47,113.59,10,90.87,Air Leakage,1.25,37.89
5001,5.31,36.05,10,10.32,116.53,10,90.81,Air Leakage,0.9,37.26
5002,5.03,35.97,20,10.28,116.18,10,90.74,Air Leakage,0.95,36.62
5003,5.29,35.72,30,10.52,113.27,10,90.63,Air Leakage,1.1,37.0
5004,5.45,35.52,40,10.8,113.03,10,90.54,Air Leakage,1.0,37.12
5005,5.23,35.54,50,10.38,114.86,10,90.47,Air Leakage,1.16,37.71
5006,5.13,35.5,60,10.7,115.99,10,90.38,Air Leakage,0.68,37.5
5007,5.35,35.26,70,10.8,110.23,10,90.3,Air Leakage,0.64,36.96
5008,5.37,35.32,80,10.64,110.21,10,90.22,Air Leakage,1.1,37.37
5009,5.46,35.5,90,10.34,116.9,10,90.17,Air Leakage,1.08,37.37
5010,5.04,35.4,100,10.59,114.01,10,90.07,Air Leakage,1.01,37.28
5011,5.47,35.42,90,10.81,113.66,10,90.02,Air Leakage,0.88,37.02
5012,5.44,35.27,80,10.95,116.63,10,89.97,Air Leakage,1.19,37.09
5013,5.17,35.42,70,9.99,113.0,10,89.9,Air Leakage,1.08,37.61
5014,5.22,35.45,60,10.15,111.05,10,89.79,Air Leakage,0.96,37.68
5015,5.32,35.45,50,10.3,113.16,10,89.72,Air Leakage,1.41,37.3
5016,5.38,35.34,40,10.64,114.63,10,89.66,Air Leakage,1.06,36.63
5017,5.1,35.41,30,10.25,111.72,10,89.61,Air Leakage,1.23,36.74
5018,5.41,35.36,20,10.85,114.13,10,89.51,Air Leakage,0.94,36.57
5019,5.49,35.19,10,10.66,116.64,10,89.4,Air Leakage,0.7,36.61
5020,5.07,35.29,0,10.3,115.42,11,89.29,Air Leakage,1.29,36.26
5021,4.98,35.42,10,10.17,114.33,11,89.24,Air Leakage,1.28,35.67
5022,5.19,35.3,20,11.08,114.96,11,89.16,Air Leakage,1.19,36.38
5023,5.4,35.28,30,10.58,116.7,11,89.08,Air Leakage,0.97,36.68
5024,5.42,35.4,40,10.29,113.58,11,89.01,Air Leakage,0.64,36.75
5025,5.53,35.13,50,10.72,117.54,11,88.94,Air Leakage,1.25,36.41
5026,5.46,35.14,60,10.31,117.06,11,88.84,Air Leakage,1.15,36.52
5027,5.22,35.08,70,10.53,117.61,11,88.74,Air Leakage,0.96,37.13
5028,5.26,34.87,80,10.11,115.56,11,88.66,Air Leakage,1.47,37.32
5029,5.42,34.92,90,10.7,118.7,11,88.59,Air Leakage,1.09,37.79
5030,5.37,35.0,100,10.21,111.5,11,88.54,Air Leakage,1.07,37.36
5031,5.58,35.15,90,10.53,112.7,11,88.43,Air Leakage,1.07,37.81
5032,5.53,35.15,80,10.96,115.14,11,88.37,Air Leakage,0.7,37.58
5033,5.37,35.38,70,10.86,112.55,11,88.27,Air Leakage,1.09,37.96
5034,5.34,35.56,60,10.52,111.74,11,88.22,Air Leakage,1.37,38.14
5035,5.48,35.63,50,10.48,114.32,11,88.11,Air Leakage,0.77,37.57
5036,5.37,35.73,40,10.68,112.49,11,88.03,Air Leakage,1.18,37.14
5037,5.33,35.8,30,10.4,112.39,11,87.93,Air Leakage,1.15,36.85
5038,5.4,35.91,20,9.9,110.15,11,87.86,Air Leakage,0.85,36.97
5039,5.24,35.79,10,10.27,115.54,11,87.8,Air Leakage,0.79,37.04
5040,5.14,35.65,0,10.53,115.55,12,87.75,Air Leakage,1.0,36.7
5041,5.01,35.45,10,10.45,112.82,12,87.67,Air Leakage,0.88,37.21
5042,5.15,35.7,20,10.7,113.53,12,87.62,Air Leakage,1.22,37.12
5043,5.16,35.63,30,10.63,113.81,12,87.52,Air Leakage,1.39,36.9
5044,5.5,35.81,40,10.37,114.52,12,87.41,Air Leakage,1.01,36.69
5045,5.05,35.93,50,11.0,116.82,12,87.34,Air Leakage,1.22,37.3
5046,5.48,36.09,60,10.41,112.21,12,87.3,Air Leakage,1.14,37.13
5047,5.29,35.97,70,9.98,115.02,12,87.21,Air Leakage,1.22,37.37
5048,5.25,35.9,80,10.85,111.2,12,87.14,Air Leakage,1.09,37.48
5049,5.4,35.9,90,10.58,112.94,12,87.03,Air Leakage,0.98,37.12
5050,4.97,35.72,100,10.33,111.82,12,86.98,Air Leakage,1.15,37.17
5051,5.46,35.6,90,10.52,114.84,12,86.93,Air Leakage,1.2,37.68
5052,5.11,35.72,80,10.51,116.86,12,86.85,Air Leakage,1.09,37.89
5053,5.5,35.78,70,10.94,110.88,12,86.78,Air Leakage,0.78,37.66
5054,5.47,35.85,60,10.86,113.98,12,86.7,Air Leakage,0.93,37.2
5055,5.49,35.95,50,10.38,110.98,12,86.64,Air Leakage,1.12,37.87
5056,5.46,35.93,40,10.26,112.95,12,86.56,Air Leakage,1.26,37.39
5057,5.28,35.98,30,10.54,118.63,12,86.46,Air Leakage,1.25,36.9
5058,5.46,36.17,20,10.74,115.0,12,86.4,Air Leakage,1.02,36.41
5059,5.44,36.05,10,10.67,112.8,12,86.34,Air Leakage,1.26,36.22
5060,5.21,35.97,0,10.2,117.74,13,86.26,Air Leakage,1.16,35.96
5061,5.12,35.96,10,10.43,111.9,13,86.17,Air Leakage,0.67,35.46
5062,5.31,35.93,20,10.99,112.62,13,86.08,Air Leakage,0.79,35.65
5063,4.98,35.74,30,10.33,115.0,13,86.01,Air Leakage,0.58,36.32
5064,5.08,35.69,40,10.3,116.93,13,85.92,Air Leakage,1.08,36.61
5065,5.21,35.68,50,10.37,112.91,13,85.85,Air Leakage,0.73,36.67
5066,5.33,35.71,60,10.94,115.45,13,85.79,Air Leakage,1.07,37.4
5067,5.38,35.48,70,10.76,116.96,13,85.73,Air Leakage,1.13,38.03
5068,5.01,35.24,80,10.54,116.35,13,85.64,Air Leakage,1.0,38.4
5069,5.54,35.42,90,10.49,115.87,13,85.55,Air Leakage,1.4,38.73
5070,5.49,35.77,100,10.87,114.58,13,85.46,Air Leakage,0.88,38.89
5071,5.48,35.52,90,10.19,111.15,13,85.39,Air Leakage,0.59,38.62
5072,5.36,35.31,80,10.67,117.14,13,85.34,Air Leakage,1.08,38.11
5073,5.08,35.46,70,10.44,118.87,13,85.23,Air Leakage,1.18,38.63
5074,5.29,35.59,60,10.19,116.15,13,85.17,Air Leakage,1.1,38.25
5075,5.11,35.58,50,11.03,109.33,13,85.07,Air Leakage,1.34,38.34
5076,5.39,35.49,40,10.65,111.52,13,84.96,Air Leakage,0.97,37.56
5077,5.18,35.38,30,10.16,110.1,13,84.85,Air Leakage,0.77,37.76
5078,5.1,35.35,20,10.37,111.07,13,84.77,Air Leakage,0.94,38.0
5079,5.43,35.58,10,11.0,112.5,13,84.7,Air Leakage,1.11,37.35
5080,5.45,35.74,0,10.74,112.14,14,84.61,Air Leakage,1.2,37.29
5081,5.53,35.71,10,10.53,117.91,14,84.53,Air Leakage,1.53,36.73
5082,5.48,35.84,20,10.05,119.6,14,84.48,Air Leakage,0.73,37.05
5083,5.58,35.77,30,10.06,114.65,14,84.42,Air Leakage,1.16,36.43
5084,5.18,35.71,40,10.62,118.13,14,84.31,Air Leakage,1.04,36.37
5085,5.51,35.43,50,11.07,114.36,14,84.25,Air Leakage,1.33,36.2
5086,5.46,35.32,60,10.49,113.55,14,84.18,Air Leakage,1.27,36.93
5087,5.04,35.21,70,10.27,115.17,14,84.07,Air Leakage,1.04,37.53
5088,5.37,35.34,80,10.2,113.75,14,84.02,Air Leakage,0.71,37.33
5089,5.62,35.48,90,10.56,117.4,14,83.97,Air Leakage,1.34,37.02
5090,5.58,35.39,100,10.75,113.88,14,83.87,Air Leakage,0.89,37.54
5091,5.2,35.3,90,9.99,112.51,14,83.77,Air Leakage,0.81,37.18
5092,5.29,35.71,80,10.01,112.02,14,83.66,Air Leakage,1.35,37.83
5093,5.44,35.47,70,10.62,116.57,14,83.55,Air Leakage,0.75,37.19
5094,5.08,35.25,60,9.99,115.32,14,83.48,Air Leakage,0.76,36.88
5095,5.4,35.24,50,10.79,115.56,14,83.42,Air Leakage,1.03,36.5
5096,5.02,35.21,40,10.85,116.69,14,83.34,Air Leakage,1.55,37.19
5097,5.62,35.35,30,10.37,115.45,14,83.22,Air Leakage,1.25,37.35
5098,5.14,35.49,20,10.6,111.28,14,83.15,Air Leakage,0.89,36.98
5099,5.14,35.5,10,10.38,114.05,14,83.08,Air Leakage,1.16,36.98
5100,5.21,35.56,0,10.92,117.3,15,83.03,Air Leakage,1.29,36.54
5101,5.49,35.7,10,10.17,114.29,15,82.93,Air Leakage,0.74,36.67
5102,5.31,35.54,20,10.65,111.73,15,82.82,Air Leakage,1.17,36.38
5103,5.44,35.6,30,10.48,112.06,15,82.74,Air Leakage,1.04,36.86
5104,5.07,35.68,40,10.92,114.92,15,82.66,Air Leakage,1.36,37.11
5105,5.25,35.83,50,10.47,116.54,15,82.6,Air Leakage,0.86,37.57
5106,5.62,35.97,60,10.54,111.5,15,82.52,Air Leakage,0.73,38.01
5107,5.09,36.12,70,9.93,110.6,15,82.44,Air Leakage,1.14,37.68
5108,5.2,36.09,80,10.57,112.35,15,82.38,Air Leakage,1.12,38.29
5109,4.99,36.16,90,11.01,113.35,15,82.32,Air Leakage,1.1,38.12
5110,5.19,36.34,100,10.74,110.44,15,82.26,Air Leakage,1.35,38.24
5111,5.19,35.95,90,10.63,112.17,15,82.2,Air Leakage,0.62,38.16
5112,5.42,36.15,80,10.6,111.02,15,82.12,Air Leakage,1.15,38.41
5113,5.23,36.19,70,10.64,117.41,15,82.05,Air Leakage,1.1,38.07
5114,5.32,36.09,60,10.55,111.87,15,81.98,Air Leakage,0.81,38.37
5115,5.34,35.91,50,10.44,116.59,15,81.86,Air Leakage,0.73,38.68
5116,5.26,36.0,40,10.35,113.1,15,81.79,Air Leakage,0.93,38.87
5117,5.5,36.11,30,10.23,114.73,15,81.68,Air Leakage,1.25,39.25
5118,5.53,36.4,20,10.66,113.93,15,81.58,Air Leakage,1.25,39.61
5119,5.26,36.66,10,10.2,114.37,15,81.52,Air Leakage,0.97,39.09
5120,5.11,36.65,0,10.39,116.33,16,81.45,Air Leakage,1.09,38.78
5121,5.26,36.56,10,10.74,116.34,16,81.38,Air Leakage,0.89,38.41
5122,5.6,36.45,20,9.97,113.61,16,81.31,Air Leakage,1.14,38.4
5123,5.56,36.41,30,10.75,110.52,16,81.24,Air Leakage,0.78,38.78
5124,5.6,36.59,40,10.45,112.17,16,81.15,Air Leakage,1.44,39.07
5125,4.97,36.49,50,10.77,111.48,16,81.06,Air Leakage,0.83,38.48
5126,5.2,36.12,60,10.05,113.78,16,81.01,Air Leakage,1.36,38.57
5127,5.18,36.11,70,10.1,115.23,16,80.91,Air Leakage,1.2,38.87
5128,5.63,36.19,80,10.65,113.54,16,80.86,Air Leakage,0.59,38.64
5129,5.22,35.92,90,10.61,113.38,16,80.76,Air Leakage,1.03,38.23
5130,5.5,36.0,100,10.88,114.75,16,80.68,Air Leakage,1.36,38.05
5131,5.15,36.26,90,10.68,113.21,16,80.61,Air Leakage,1.19,38.05
5132,5.38,36.57,80,10.31,116.16,16,80.5,Air Leakage,1.13,37.98
5133,5.51,36.32,70,10.56,114.25,16,80.41,Air Leakage,0.89,38.45
5134,5.29,36.39,60,10.5,114.97,16,80.35,Air Leakage,1.19,39.02
5135,5.14,36.19,50,10.91,111.22,16,80.27,Air Leakage,1.51,39.22
5136,5.44,36.31,40,10.19,111.1,16,80.17,Air Leakage,1.25,38.38
5137,5.23,36.05,30,10.01,110.83,16,80.08,Air Leakage,0.8,38.64
5138,5.46,36.39,20,10.53,112.93,16,80.0,Air Leakage,0.85,39.0
5139,5.62,36.51,10,10.3,118.11,16,79.96,Air Leakage,0.92,39.12
5140,5.24,36.4,0,10.35,113.62,17,79.9,Air Leakage,1.13,38.26
5141,5.49,36.4,10,10.96,115.12,17,79.85,Air Leakage,1.13,38.19
5142,5.2,36.35,20,10.77,114.43,17,79.79,Air Leakage,1.5,38.71
5143,5.14,36.13,30,10.95,114.61,17,79.7,Air Leakage,1.38,37.9
5144,4.97,35.95,40,10.29,111.06,17,79.6,Air Leakage,1.12,37.63
5145,5.18,36.03,50,10.97,114.63,17,79.53,Air Leakage,1.18,38.2
5146,5.36,36.01,60,10.56,114.37,17,79.45,Air Leakage,1.25,38.79
5147,5.36,35.97,70,10.31,110.15,17,79.38,Air Leakage,0.64,38.97
5148,5.16,35.97,80,10.46,110.21,17,79.32,Air Leakage,1.3,39.46
5149,5.59,36.03,90,10.53,117.63,17,79.22,Air Leakage,0.75,39.11
5150,5.03,36.1,100,10.15,115.63,17,79.16,Air Leakage,1.18,38.67
5151,5.11,36.06,90,10.46,117.94,17,79.06,Air Leakage,1.49,38.05
5152,5.42,36.1,80,10.97,116.31,17,78.96,Air Leakage,1.38,38.37
5153,5.11,35.95,70,10.65,114.92,17,78.91,Air Leakage,0.82,38.15
5154,5.45,35.81,60,10.56,112.6,17,78.81,Air Leakage,1.29,38.74
5155,5.23,35.9,50,10.63,113.99,17,78.76,Air Leakage,1.08,38.66
5156,5.23,36.2,40,10.33,113.65,17,78.68,Air Leakage,1.11,38.05
5157,5.0,35.97,30,10.07,116.91,17,78.61,Air Leakage,1.15,37.91
5158,5.04,35.67,20,10.39,111.04,17,78.51,Air Leakage,0.82,37.53
5159,5.18,35.7,10,10.45,112.74,17,78.46,Air Leakage,0.8,37.0
5160,5.48,35.73,0,10.62,118.92,18,78.35,Air Leakage,0.92,36.93
5161,5.54,35.71,10,10.25,114.43,18,78.25,Air Leakage,1.15,36.57
5162,5.35,35.7,20,10.42,115.51,18,78.2,Air Leakage,0.79,36.93
5163,5.05,35.59,30,11.04,114.63,18,78.12,Air Leakage,1.16,37.43
5164,5.5,35.65,40,10.54,119.13,18,78.05,Air Leakage,0.91,37.47
5165,5.53,35.51,50,10.37,113.12,18,77.97,Air Leakage,0.65,37.39
5166,5.41,35.51,60,10.44,112.65,18,77.91,Air Leakage,1.19,37.52
5167,5.21,35.57,70,10.75,112.51,18,77.8,Air Leakage,1.1,36.86
5168,5.64,35.54,80,10.71,117.7,18,77.73,Air Leakage,1.07,36.7
5169,5.51,35.69,90,10.08,116.39,18,77.63,Air Leakage,1.38,37.42
5170,5.23,35.62,100,10.43,115.56,18,77.58,Air Leakage,1.42,37.21
5171,5.07,35.76,90,10.09,112.33,18,77.52,Air Leakage,0.9,36.84
5172,5.58,35.99,80,10.01,109.6,18,77.47,Air Leakage,0.97,37.42
5173,5.27,35.84,70,10.56,113.8,18,77.39,Air Leakage,1.1,36.95
5174,5.57,35.79,60,10.58,117.4,18,77.3,Air Leakage,1.1,36.57
5175,5.23,35.64,50,10.43,116.24,18,77.21,Air Leakage,1.46,36.71
5176,5.01,35.69,40,10.22,110.75,18,77.12,Air Leakage,1.46,36.81
5177,5.32,35.73,30,10.51,114.75,18,77.05,Air Leakage,0.79,36.65
5178,5.26,35.83,20,10.43,118.01,18,76.95,Air Leakage,1.51,36.37
5179,5.55,36.12,10,10.75,118.05,18,76.9,Air Leakage,0.81,36.4
5180,5.4,36.09,0,10.64,114.52,19,76.82,Air Leakage,1.22,36.18
5181,5.25,36.02,10,10.62,114.38,19,76.72,Air Leakage,0.93,36.15
5182,5.34,36.12,20,10.25,116.48,19,76.63,Air Leakage,0.91,36.71
5183,5.09,36.15,30,10.91,116.02,19,76.55,Air Leakage,1.25,36.62
5184,5.07,36.13,40,10.42,114.34,19,76.45,Air Leakage,1.04,36.03
5185,5.42,35.95,50,10.31,117.68,19,76.36,Air Leakage,0.76,36.15
5186,5.21,36.01,60,10.58,116.53,19,76.31,Air Leakage,1.07,36.67
5187,5.31,35.93,70,10.53,112.77,19,76.24,Air Leakage,1.37,36.93
5188,5.5,35.93,80,9.95,111.71,19,76.17,Air Leakage,1.27,37.11
5189,4.97,35.69,90,10.67,113.62,19,76.07,Air Leakage,0.82,37.52
5190,5.05,35.53,100,10.23,114.85,19,75.97,Air Leakage,0.69,38.16
5191,5.04,35.65,90,10.3,115.71,19,75.87,Air Leakage,1.38,37.45
5192,5.36,35.75,80,10.35,117.07,19,75.77,Air Leakage,0.86,38.01
5193,5.43,35.62,70,10.33,111.48,19,75.71,Air Leakage,0.87,37.49
5194,5.18,35.85,60,10.63,113.54,19,75.63,Air Leakage,1.15,37.47
5195,5.33,35.97,50,10.43,112.75,19,75.53,Air Leakage,1.06,36.94
5196,5.32,35.73,40,10.93,114.47,19,75.45,Air Leakage,0.86,36.7
5197,5.39,35.63,30,10.4,116.19,19,75.38,Air Leakage,0.77,37.33
5198,5.39,35.79,20,10.84,116.53,19,75.27,Air Leakage,0.89,37.93
5199,5.37,35.68,10,10.44,110.91,19,75.2,Air Leakage,0.72,37.93
5200,5.6,35.72,0,10.83,111.31,20,75.1,Air Leakage,1.02,38.23
5201,5.24,30.23,10,9.93,124.4,0,100.0,Healthy,0.35,14.97
5202,5.27,30.56,20,10.0,124.78,0,99.99,Healthy,0.35,15.76
5203,5.33,30.8,30,10.06,124.83,0,99.99,Healthy,0.4,16.65
5204,5.29,31.12,40,10.22,124.01,0,99.99,Healthy,0.41,17.81
5205,5.28,31.23,50,10.27,121.85,0,99.99,Healthy,0.37,18.53
5206,5.18,31.35,60,9.88,124.51,0,99.98,Healthy,0.45,19.25
5207,5.23,31.35,70,9.87,124.56,0,99.98,Healthy,0.45,19.28
5208,5.26,31.43,80,9.91,124.09,0,99.98,Healthy,0.41,20.19
5209,5.32,31.57,90,10.24,120.83,0,99.97,Healthy,0.37,20.44
5210,5.19,31.53,100,10.02,123.69,0,99.97,Healthy,0.35,20.22
5211,5.22,31.66,90,9.86,121.5,0,99.97,Healthy,0.33,20.99
5212,5.27,31.64,80,10.15,124.79,0,99.96,Healthy,0.35,21.58
5213,5.22,31.74,70,10.17,123.36,0,99.96,Healthy,0.39,21.43
5214,5.28,31.71,60,9.98,124.51,0,99.96,Healthy,0.52,22.13
5215,5.31,31.82,50,10.05,122.87,0,99.96,Healthy,0.37,22.68
5216,5.34,31.95,40,9.67,121.12,0,99.95,Healthy,0.46,22.24
5217,5.35,31.97,30,10.26,120.19,0,99.95,Healthy,0.37,22.83
5218,5.29,32.06,20,10.22,122.71,0,99.95,Healthy,0.38,23.55
5219,5.43,32.12,10,10.26,120.07,0,99.95,Healthy,0.47,23.1
5220,5.32,32.07,0,10.2,122.84,1,99.95,Healthy,0.45,23.65
5221,5.41,32.1,10,9.99,121.33,1,99.94,Healthy,0.4,23.45
5222,5.48,32.2,20,9.91,120.53,1,99.94,Healthy,0.42,23.27
5223,5.41,32.19,30,9.77,123.76,1,99.94,Healthy,0.31,22.89
5224,5.29,32.13,40,10.33,123.99,1,99.94,Healthy,0.44,23.46
5225,5.47,32.1,50,10.24,124.39,1,99.94,Healthy,0.34,23.5
5226,5.41,32.05,60,10.2,124.11,1,99.93,Healthy,0.5,22.98
5227,5.45,32.22,70,9.89,123.43,1,99.93,Healthy,0.3,23.15
5228,5.4,32.37,80,9.78,124.41,1,99.92,Healthy,0.42,22.88
5229,5.4,32.4,90,10.24,123.5,1,99.92,Healthy,0.37,23.43
5230,5.48,32.39,100,10.2,124.26,1,99.92,Healthy,0.36,23.52
5231,5.46,32.32,90,10.18,120.4,1,99.91,Healthy,0.52,23.72
5232,5.5,32.48,80,9.7,121.25,1,99.91,Healthy,0.3,23.96
5233,5.47,32.46,70,10.02,123.69,1,99.91,Healthy,0.46,24.58
5234,5.42,32.38,60,10.08,120.54,1,99.91,Healthy,0.42,24.65
5235,5.44,32.28,50,10.33,122.62,1,99.91,Healthy,0.54,24.76
5236,5.43,32.34,40,9.92,121.57,1,99.91,Healthy,0.45,24.98
5237,5.48,32.45,30,10.28,120.28,1,99.9,Healthy,0.53,24.77
5238,5.3,32.45,20,9.67,124.4,1,99.9,Healthy,0.38,24.94
5239,5.45,32.43,10,10.06,123.71,1,99.9,Healthy,0.35,24.35
5240,5.38,32.3,0,10.04,121.87,2,99.9,Healthy,0.35,24.33
5241,5.48,32.36,10,10.22,120.35,2,99.9,Healthy,0.37,24.49
5242,5.38,32.4,20,9.92,124.47,2,99.89,Healthy,0.38,24.75
5243,5.43,32.33,30,9.77,123.61,2,99.89,Healthy,0.33,24.54
5244,5.46,32.39,40,10.17,122.45,2,99.89,Healthy,0.43,24.15
5245,5.41,32.37,50,9.95,123.0,2,99.89,Healthy,0.32,23.44
5246,5.37,32.3,60,9.72,124.19,2,99.89,Healthy,0.52,22.97
5247,5.28,32.32,70,10.08,120.83,2,99.88,Healthy,0.41,22.71
5248,5.39,32.31,80,10.29,125.02,2,99.88,Healthy,0.46,22.13
5249,5.37,32.22,90,9.66,121.32,2,99.88,Healthy,0.37,21.89
5250,5.42,32.3,100,9.71,124.32,2,99.88,Healthy,0.46,22.33
5251,5.3,32.41,90,10.26,123.81,2,99.87,Healthy,0.45,23.04
