Time,Pressure,Temperature,Position,Flow,Speed,CycleCount,Health,Fault,Vibration,Load
10014,5.27,31.44,60,9.98,122.83,0,99.97,Healthy,0.5,18.69
10015,5.18,31.44,50,10.27,124.44,0,99.97,Healthy,0.46,18.73
10016,5.35,31.52,40,10.27,123.44,0,99.97,Healthy,0.35,18.84
10017,5.22,31.66,30,9.74,124.46,0,99.97,Healthy,0.34,19.23
10018,5.33,31.73,20,10.26,122.92,0,99.97,Healthy,0.49,19.8
10019,5.27,31.71,10,10.3,122.32,0,99.96,Healthy,0.49,19.93
10020,5.26,31.76,0,9.71,121.39,1,99.96,Healthy,0.38,19.31
10021,5.33,31.68,10,9.73,124.13,1,99.96,Healthy,0.32,19.54
10022,5.37,31.75,20,10.06,123.87,1,99.96,Healthy,0.31,19.09
10023,5.23,31.71,30,10.26,122.96,1,99.95,Healthy,0.29,18.85
10024,5.26,31.69,40,10.27,125.17,1,99.95,Healthy,0.39,19.25
10025,5.3,31.58,50,10.32,122.21,1,99.95,Healthy,0.32,19.07
10026,5.21,31.56,60,9.85,121.63,1,99.95,Healthy,0.38,18.46
10027,5.17,31.66,70,9.96,122.62,1,99.95,Healthy,0.3,17.96
10028,5.34,31.55,80,10.04,125.18,1,99.95,Healthy,0.3,17.95
10029,5.35,31.57,90,9.9,125.16,1,99.95,Healthy,0.31,18.61
10030,5.27,31.51,100,9.68,123.09,1,99.94,Healthy,0.41,18.18
10031,5.17,31.52,90,9.95,124.09,1,99.94,Healthy,0.35,18.49
10032,5.18,31.44,80,9.93,124.72,1,99.94,Healthy,0.29,18.8
10033,5.36,31.59,70,10.15,124.2,1,99.94,Healthy,0.38,19.46
10034,5.23,31.74,60,10.06,125.85,1,99.94,Healthy,0.29,19.77
10035,5.28,31.9,50,10.04,125.46,1,99.93,Healthy,0.36,19.87
10036,5.33,31.86,40,10.06,121.49,1,99.93,Healthy,0.28,19.16
10037,5.22,31.79,30,9.78,121.87,1,99.93,Healthy,0.29,19.23
10038,5.19,31.74,20,10.24,125.13,1,99.93,Healthy,0.39,18.94
10039,5.22,31.78,10,9.78,122.93,1,99.93,Healthy,0.32,18.77
10040,5.3,31.71,0,10.18,124.13,2,99.92,Healthy,0.34,18.39
10041,5.23,31.77,10,9.97,122.54,2,99.92,Healthy,0.3,18.45
10042,5.39,31.63,20,10.13,121.5,2,99.92,Healthy,0.44,18.65
10043,5.25,31.64,30,10.02,124.06,2,99.92,Healthy,0.49,19.19
10044,5.2,31.83,40,9.89,122.2,2,99.92,Healthy,0.44,19.83
10045,5.18,31.91,50,9.89,121.93,2,99.91,Healthy,0.4,19.53
10046,5.4,31.95,60,10.1,124.3,2,99.91,Healthy,0.42,19.51
10047,5.17,31.95,70,10.27,125.15,2,99.91,Healthy,0.37,19.63
10048,5.27,31.96,80,10.17,125.69,2,99.91,Healthy,0.48,19.39
10049,5.38,32.08,90,10.12,121.66,2,99.91,Healthy,0.48,19.3
10050,5.16,31.99,100,9.88,123.13,2,99.91,Healthy,0.46,18.96
10051,5.26,31.87,90,10.05,123.67,2,99.91,Healthy,0.43,18.88
10052,5.31,32.03,80,9.77,124.63,2,99.91,Healthy,0.48,18.58
10053,5.3,32.09,70,10.26,121.79,2,99.91,Healthy,0.46,18.85
10054,5.35,32.12,60,10.13,123.79,2,99.91,Healthy,0.3,18.49
10055,5.16,32.0,50,10.18,122.85,2,99.9,Healthy,0.32,18.91
10056,5.37,32.06,40,10.32,123.63,2,99.9,Healthy,0.41,19.3
10057,5.38,32.18,30,9.92,121.03,2,99.9,Healthy,0.49,19.81
10058,5.18,32.16,20,10.29,124.7,2,99.9,Healthy,0.45,19.58
10059,5.27,32.19,10,9.85,121.04,2,99.89,Healthy,0.43,20.06
10060,5.27,32.18,0,9.85,122.0,3,99.89,Healthy,0.53,19.47
10061,5.28,32.2,10,10.23,125.64,3,99.89,Healthy,0.42,19.73
10062,5.22,32.17,20,10.0,124.79,3,99.88,Healthy,0.42,20.1
10063,5.21,32.21,30,10.31,121.34,3,99.87,Healthy,0.4,20.19
10064,5.27,32.31,40,9.99,124.65,3,99.86,Healthy,0.39,20.55
10065,5.32,32.27,50,10.29,122.74,3,99.86,Healthy,0.37,20.18
10066,5.37,32.37,60,10.02,124.44,3,99.85,Healthy,0.53,20.58
10067,5.2,32.44,70,9.95,122.55,3,99.84,Healthy,0.39,20.85
10068,5.2,32.47,80,10.35,122.28,3,99.83,Healthy,0.47,21.26
10069,5.22,32.67,90,9.71,121.54,3,99.82,Healthy,0.48,21.23
10070,5.32,32.71,100,9.96,125.17,3,99.81,Healthy,0.43,21.63
10071,5.41,32.8,90,9.91,124.74,3,99.79,Healthy,0.63,21.88
10072,5.43,32.95,80,10.24,123.48,3,99.78,Healthy,0.57,21.96
10073,5.39,33.02,70,10.1,125.02,3,99.76,Healthy,0.55,21.57
10074,5.22,32.98,60,10.29,122.41,3,99.74,Healthy,0.64,21.57
10075,5.27,33.06,50,10.28,122.6,3,99.73,Seal Wear,0.51,21.91
10076,5.31,33.25,40,10.0,125.2,3,99.71,Seal Wear,0.54,21.27
10077,5.29,33.4,30,9.89,122.22,3,99.69,Seal Wear,0.67,21.03
10078,5.31,33.18,20,9.73,123.89,3,99.68,Seal Wear,0.44,20.99
10079,5.33,33.16,10,9.84,124.92,3,99.65,Seal Wear,0.62,20.17
10080,5.34,33.09,0,9.86,124.98,4,99.64,Seal Wear,0.48,20.7
10081,5.21,33.18,10,10.3,121.12,4,99.6,Seal Wear,0.57,22.46
10082,5.45,33.47,20,9.7,121.82,4,99.59,Seal Wear,0.46,23.94
10083,5.32,33.71,30,10.28,123.44,4,99.57,Seal Wear,0.68,24.55
10084,5.33,33.88,40,10.32,122.95,4,99.54,Seal Wear,0.86,24.9
10085,5.47,33.99,50,9.91,120.38,4,99.5,Seal Wear,0.69,26.41
10086,5.4,34.39,60,10.16,122.92,4,99.48,Seal Wear,0.52,26.71
10087,5.33,34.39,70,10.32,121.95,4,99.45,Seal Wear,0.65,27.19
10088,5.38,34.67,80,9.96,118.99,4,99.43,Seal Wear,0.64,27.39
10089,5.52,34.71,90,9.89,121.41,4,99.39,Seal Wear,0.8,28.65
10090,5.41,34.96,100,10.04,118.81,4,99.35,Seal Wear,0.77,29.11
10091,5.56,35.11,90,10.29,119.25,4,99.31,Seal Wear,0.96,30.05
10092,5.49,35.16,80,9.88,120.67,4,99.28,Seal Wear,0.93,30.52
10093,5.4,35.25,70,10.25,117.16,4,99.24,Seal Wear,1.01,31.2
10094,5.51,35.57,60,9.99,121.14,4,99.2,Seal Wear,0.57,32.07
10095,5.59,35.63,50,9.93,121.16,4,99.15,Seal Wear,0.76,32.82
10096,5.44,35.73,40,10.36,117.58,4,99.11,Seal Wear,0.75,32.35
10097,5.62,36.07,30,9.77,116.21,4,99.05,Seal Wear,0.81,32.72
10098,5.46,36.24,20,9.99,119.03,4,99.02,Seal Wear,0.78,32.89
10099,5.44,36.48,10,9.84,119.71,4,98.99,Seal Wear,0.96,32.42
10100,5.58,36.54,0,9.98,119.46,5,98.93,Seal Wear,0.75,32.71
10101,5.42,36.46,10,9.82,118.6,5,98.89,Seal Wear,0.88,32.98
10102,5.44,36.53,20,10.14,116.48,5,98.85,Seal Wear,0.92,33.2
10103,5.47,36.39,30,10.21,120.34,5,98.8,Seal Wear,1.04,33.5
10104,5.46,36.78,40,9.74,119.67,5,98.76,Seal Wear,0.65,33.9
10105,5.54,36.7,50,10.25,116.89,5,98.71,Seal Wear,0.69,33.73
10106,5.52,36.65,60,10.37,115.62,5,98.65,Seal Wear,0.91,34.11
10107,5.64,36.5,70,10.3,118.95,5,98.6,Seal Wear,0.76,33.87
10108,5.61,36.43,80,10.0,116.91,5,98.54,Seal Wear,0.8,34.03
10109,5.55,36.57,90,9.98,117.81,5,98.5,Seal Wear,0.84,33.57
10110,5.44,36.85,100,9.86,118.56,5,98.46,Seal Wear,1.2,33.86
10111,5.4,37.07,90,10.38,118.65,5,98.41,Seal Wear,0.88,34.43
10112,5.54,36.78,80,10.12,116.89,5,98.37,Seal Wear,1.03,34.99
10113,5.43,37.11,70,9.95,115.08,5,98.3,Seal Wear,1.07,34.34
10114,5.47,37.73,60,10.2,117.68,5,98.25,Seal Wear,0.82,34.35
10115,5.58,37.74,50,9.71,118.63,5,98.19,Seal Wear,0.98,34.61
10116,5.52,38.13,40,9.77,115.82,5,98.13,Seal Wear,0.97,34.74
10117,5.49,37.95,30,10.23,115.85,5,98.08,Seal Wear,0.98,34.13
10118,5.65,38.18,20,10.03,119.99,5,98.0,Seal Wear,1.36,33.9
10119,5.45,38.2,10,9.8,116.53,5,97.93,Seal Wear,1.02,33.3
10120,5.63,38.47,0,9.74,119.44,6,97.84,Seal Wear,0.79,33.18
10121,5.51,38.42,10,10.27,118.06,6,97.76,Seal Wear,1.31,33.7
10122,5.6,38.67,20,10.16,119.41,6,97.69,Seal Wear,0.74,33.44
10123,5.52,38.82,30,10.28,117.33,6,97.62,Seal Wear,0.76,34.03
10124,5.52,38.81,40,10.32,118.76,6,97.57,Seal Wear,1.5,33.5
10125,5.45,38.59,50,9.88,117.83,6,97.5,Seal Wear,1.47,34.1
10126,5.5,39.04,60,9.82,115.99,6,97.41,Seal Wear,1.29,34.62
10127,5.53,38.76,70,10.19,119.62,6,97.36,Seal Wear,1.13,34.13
10128,5.37,38.52,80,9.93,117.29,6,97.31,Seal Wear,1.42,33.96
10129,5.4,38.49,90,9.68,117.82,6,97.22,Seal Wear,1.21,34.05
10130,5.61,38.47,100,9.92,119.11,6,97.13,Seal Wear,0.99,34.45
10131,5.4,38.4,90,9.89,117.94,6,97.04,Seal Wear,1.61,34.01
10132,5.48,38.86,80,9.92,115.13,6,96.94,Seal Wear,1.36,33.74
10133,5.55,38.85,70,9.84,116.07,6,96.87,Seal Wear,1.29,33.57
10134,5.52,38.91,60,10.09,114.2,6,96.78,Seal Wear,1.41,33.79
10135,5.56,39.4,50,10.04,118.65,6,96.68,Seal Wear,1.39,33.99
10136,5.37,39.22,40,10.13,116.57,6,96.63,Seal Wear,0.82,33.9
10137,5.56,39.45,30,9.94,117.74,6,96.55,Seal Wear,1.24,33.98
10138,5.56,39.29,20,10.05,116.27,6,96.47,Seal Wear,1.56,33.83
10139,5.45,39.53,10,10.14,118.62,6,96.4,Seal Wear,1.22,33.7
10140,5.41,39.86,0,9.8,116.26,7,96.34,Seal Wear,1.17,33.94
10141,5.48,40.04,10,10.11,116.78,7,96.29,Seal Wear,0.84,33.3
10142,5.57,40.43,20,9.84,114.97,7,96.2,Seal Wear,1.36,32.72
10143,5.47,40.65,30,10.43,117.07,7,96.13,Seal Wear,1.29,33.35
10144,5.6,40.19,40,9.94,116.11,7,96.06,Seal Wear,0.88,32.98
10145,5.57,40.39,50,10.01,117.67,7,95.96,Seal Wear,1.43,33.58
10146,5.41,40.0,60,10.34,113.82,7,95.9,Seal Wear,1.47,34.07
10147,5.38,39.9,70,10.15,118.5,7,95.84,Seal Wear,1.28,34.18
10148,5.37,40.1,80,10.3,120.0,7,95.77,Seal Wear,1.39,34.03
10149,5.52,40.24,90,9.76,116.71,7,95.72,Seal Wear,1.36,34.25
10150,5.62,40.7,100,10.22,118.46,7,95.66,Seal Wear,1.23,34.5
10151,5.62,40.83,90,9.85,115.48,7,95.58,Seal Wear,0.86,34.37
10152,5.47,40.63,80,10.0,115.42,7,95.48,Seal Wear,0.94,34.96
10153,5.64,40.75,70,10.14,115.58,7,95.43,Seal Wear,0.84,35.1
10154,5.53,40.53,60,10.09,117.97,7,95.35,Seal Wear,0.85,34.7
10155,5.42,40.51,50,10.32,115.16,7,95.27,Seal Wear,1.41,34.18
10156,5.61,40.32,40,10.16,118.49,7,95.2,Seal Wear,0.94,33.84
10157,5.5,40.07,30,10.27,114.31,7,95.13,Seal Wear,1.3,33.23
10158,5.48,39.78,20,10.02,116.78,7,95.03,Seal Wear,0.81,33.65
10159,5.46,39.88,10,10.3,118.99,7,94.98,Seal Wear,1.26,33.09
10160,5.43,39.95,0,9.81,119.79,8,94.93,Seal Wear,1.57,32.86
10161,5.48,39.56,10,9.73,118.23,8,94.85,Seal Wear,0.91,34.02
10162,5.54,40.0,20,10.08,118.98,8,94.76,Seal Wear,1.5,34.65
10163,5.58,39.78,30,9.87,116.62,8,94.69,Seal Wear,1.02,35.59
10164,5.49,40.22,40,9.99,114.84,8,94.64,Seal Wear,0.86,36.47
10165,5.48,39.93,50,9.72,113.88,8,94.56,Seal Wear,1.06,37.59
10166,5.7,39.85,60,10.06,115.97,8,94.47,Seal Wear,1.33,38.77
10167,5.62,39.68,70,9.83,113.11,8,94.37,Seal Wear,1.14,39.44
10168,5.46,39.57,80,9.93,114.93,8,94.28,Seal Wear,1.2,39.68
10169,5.48,39.43,90,10.4,113.96,8,94.2,Seal Wear,1.39,40.12
10170,5.52,39.06,100,10.04,113.72,8,94.14,Seal Wear,1.38,40.26
10171,5.71,39.58,90,10.11,117.46,8,94.07,Seal Wear,1.52,40.92
10172,5.74,39.41,80,9.72,114.7,8,93.99,Seal Wear,1.45,41.63
10173,5.77,39.7,70,10.45,113.51,8,93.9,Seal Wear,1.03,41.68
10174,5.74,39.93,60,9.75,115.61,8,93.82,Seal Wear,1.1,41.82
10175,5.58,39.99,50,10.36,113.18,8,93.73,Seal Wear,1.38,41.73
10176,5.64,39.74,40,9.91,117.47,8,93.63,Seal Wear,1.23,41.97
10177,5.74,39.77,30,9.79,114.34,8,93.57,Seal Wear,1.36,42.16
10178,5.65,39.94,20,9.96,114.69,8,93.49,Seal Wear,0.83,41.96
10179,5.7,40.18,10,10.18,114.78,8,93.43,Seal Wear,1.44,42.91
10180,5.82,40.61,0,10.34,115.07,9,93.36,Seal Wear,1.44,43.7
10181,5.76,40.88,10,10.08,114.19,9,93.31,Seal Wear,1.22,44.29
10182,5.63,41.03,20,10.29,115.7,9,93.23,Seal Wear,0.89,44.0
10183,5.76,40.56,30,10.34,115.95,9,93.17,Seal Wear,1.3,44.52
10184,5.59,40.74,40,10.18,111.88,9,93.11,Seal Wear,1.7,45.13
10185,5.62,40.97,50,10.29,114.56,9,93.03,Seal Wear,0.88,44.57
10186,5.82,40.78,60,9.76,114.51,9,92.96,Seal Wear,1.61,44.59
10187,5.72,40.5,70,9.78,112.74,9,92.89,Seal Wear,1.1,44.81
10188,5.8,41.0,80,10.42,110.93,9,92.81,Seal Wear,1.51,45.21
10189,5.68,40.97,90,9.8,116.36,9,92.71,Seal Wear,1.56,44.79
10190,5.62,41.42,100,10.2,115.07,9,92.62,Seal Wear,1.1,44.93
10191,5.86,41.11,90,10.21,112.09,9,92.56,Seal Wear,1.75,44.69
10192,5.73,41.63,80,9.96,111.54,9,92.47,Seal Wear,1.02,44.96
10193,5.79,41.15,70,9.94,115.85,9,92.38,Seal Wear,1.26,44.48
10194,5.83,41.13,60,10.29,116.73,9,92.31,Seal Wear,1.23,44.59
10195,5.82,40.7,50,9.85,115.69,9,92.22,Seal Wear,1.09,44.82
10196,5.71,40.82,40,9.87,116.26,9,92.14,Seal Wear,1.12,44.38
10197,5.72,41.11,30,10.0,116.96,9,92.08,Seal Wear,0.94,44.12
10198,5.77,40.87,20,10.33,115.15,9,92.01,Seal Wear,1.45,44.03
10199,5.81,41.06,10,10.29,113.79,9,91.93,Seal Wear,1.11,43.96
10200,5.75,41.14,0,10.35,117.48,10,91.86,Seal Wear,0.9,44.51
10201,5.83,40.66,10,9.75,116.96,10,91.77,Seal Wear,0.83,44.27
10202,5.68,40.79,20,9.93,116.22,10,91.68,Seal Wear,1.29,44.56
10203,5.64,41.06,30,9.88,113.26,10,91.59,Seal Wear,0.93,44.58
10204,5.72,41.31,40,10.15,113.64,10,91.54,Seal Wear,0.8,44.41
10205,5.63,41.33,50,10.31,113.98,10,91.49,Seal Wear,1.19,44.48
10206,5.6,41.68,60,10.22,114.43,10,91.41,Seal Wear,1.5,44.56
10207,5.67,42.1,70,10.28,116.18,10,91.32,Seal Wear,1.24,44.69
10208,5.69,42.22,80,10.18,114.36,10,91.22,Seal Wear,1.53,45.4
10209,5.78,42.04,90,9.75,114.36,10,91.15,Seal Wear,0.98,45.74
10210,5.75,42.23,100,10.15,114.99,10,91.09,Seal Wear,1.48,46.24
10211,5.8,42.06,90,9.73,111.98,10,91.02,Seal Wear,0.84,46.73
10212,5.72,41.65,80,10.1,111.5,10,90.97,Seal Wear,0.99,47.02
10213,5.78,41.79,70,10.19,115.0,10,90.88,Seal Wear,1.24,46.59
10214,5.7,42.18,60,10.07,114.51,10,90.79,Seal Wear,1.14,46.5
10215,5.82,42.37,50,10.11,114.86,10,90.74,Seal Wear,1.37,46.4
10216,5.8,42.1,40,10.06,116.33,10,90.66,Seal Wear,1.31,46.59
10217,5.68,42.16,30,10.01,111.72,10,90.59,Seal Wear,1.11,46.42
10218,5.76,42.08,20,10.08,115.63,10,90.5,Seal Wear,0.92,46.89
10219,5.82,41.85,10,10.19,112.7,10,90.45,Seal Wear,0.9,46.29
10220,5.71,42.13,0,9.85,114.85,11,90.38,Seal Wear,1.35,45.95
10221,5.78,41.97,10,9.8,116.62,11,90.31,Seal Wear,1.56,45.64
10222,5.67,41.67,20,9.82,111.65,11,90.21,Seal Wear,1.24,45.75
10223,5.85,41.6,30,9.84,114.36,11,90.16,Seal Wear,1.07,45.14
10224,5.65,41.66,40,9.74,116.89,11,90.1,Seal Wear,0.97,45.37
10225,5.67,41.34,50,9.8,116.45,11,90.04,Seal Wear,0.95,45.46
10226,5.87,41.3,60,10.08,116.8,11,89.93,Seal Wear,0.83,44.81
10227,5.67,41.04,70,9.95,111.22,11,89.88,Seal Wear,1.07,45.03
10228,5.82,40.78,80,10.17,114.63,11,89.78,Seal Wear,1.02,45.06
10229,5.61,40.69,90,10.09,115.54,11,89.69,Seal Wear,1.04,45.05
10230,5.8,40.99,100,9.9,115.85,11,89.61,Seal Wear,1.54,44.63
10231,5.54,40.9,90,10.02,115.62,11,89.51,Seal Wear,1.39,44.54
10232,5.77,40.62,80,9.89,115.3,11,89.44,Seal Wear,1.01,44.28
10233,5.7,40.31,70,9.85,112.39,11,89.35,Seal Wear,1.49,43.78
10234,5.75,39.91,60,9.97,111.81,11,89.27,Seal Wear,1.49,44.19
10235,5.62,39.86,50,9.95,114.68,11,89.21,Seal Wear,1.24,43.71
10236,5.77,39.92,40,10.1,112.48,11,89.13,Seal Wear,1.53,44.23
10237,5.61,40.24,30,10.15,117.35,11,89.05,Seal Wear,1.22,44.48
10238,5.65,40.28,20,10.22,116.36,11,89.0,Seal Wear,1.37,44.36
10239,5.61,40.19,10,10.23,111.37,11,88.93,Seal Wear,1.68,44.45
10240,5.65,40.19,0,9.76,116.47,12,88.83,Seal Wear,1.49,43.92
10241,5.66,40.23,10,10.12,114.24,12,88.75,Seal Wear,1.08,40.98
10242,5.62,40.02,20,10.33,115.83,12,88.67,Seal Wear,1.12,37.77
10243,5.44,40.04,30,9.8,114.79,12,88.62,Seal Wear,1.19,35.24
10244,5.44,40.14,40,10.12,118.97,12,88.52,Seal Wear,1.01,32.14
10245,5.4,39.79,50,10.01,120.64,12,88.45,Seal Wear,1.27,30.2
10246,5.31,39.65,60,10.25,118.83,12,88.38,Seal Wear,1.41,28.6
10247,5.27,39.62,70,10.1,119.23,12,88.33,Seal Wear,0.97,26.54
10248,5.46,39.29,80,9.97,118.68,12,88.26,Seal Wear,1.46,25.44
10249,5.4,39.31,90,10.07,118.64,12,88.18,Seal Wear,0.99,24.13
10250,5.15,39.44,100,9.94,120.87,12,88.08,Seal Wear,1.21,23.34
10251,5.15,39.4,90,9.92,120.76,12,88.01,Seal Wear,1.12,21.49
10252,5.19,39.48,80,10.36,122.31,12,87.93,Seal Wear,0.87,20.79
10253,5.16,39.84,70,9.93,118.7,12,87.85,Seal Wear,1.4,19.56
10254,5.07,39.49,60,10.04,120.41,12,87.79,Seal Wear,0.94,19.31
10255,5.13,39.31,50,10.17,123.77,12,87.69,Seal Wear,0.92,18.38
10256,5.07,38.9,40,10.39,121.72,12,87.63,Seal Wear,1.07,17.9
10257,5.24,38.64,30,9.81,121.88,12,87.58,Seal Wear,1.12,17.43
10258,5.11,39.07,20,9.81,120.08,12,87.49,Seal Wear,1.35,16.86
10259,5.12,38.8,10,10.33,124.83,12,87.4,Seal Wear,0.81,15.85
10260,5.25,39.0,0,10.34,122.07,13,87.33,Seal Wear,0.89,15.64
10261,5.2,39.02,10,10.29,124.19,13,87.25,Seal Wear,1.08,15.21
10262,5.14,38.67,20,10.31,120.52,13,87.19,Seal Wear,1.47,14.61
10263,5.23,38.23,30,10.23,121.37,13,87.11,Seal Wear,1.13,14.12
10264,5.14,38.51,40,9.86,125.65,13,87.01,Seal Wear,1.35,13.36
10265,5.1,38.64,50,10.23,121.29,13,86.93,Seal Wear,1.23,12.57
10266,5.12,38.69,60,10.15,123.65,13,86.85,Seal Wear,0.8,12.45
10267,5.01,38.66,70,10.05,124.35,13,86.79,Seal Wear,1.07,12.2
10268,5.1,38.32,80,10.36,127.03,13,86.69,Seal Wear,0.78,11.96
10269,5.2,38.56,90,9.85,124.41,13,86.61,Seal Wear,1.48,11.49
10270,5.0,38.46,100,9.7,125.17,13,86.56,Seal Wear,1.29,11.36
10271,5.03,38.44,90,10.08,124.99,13,86.47,Seal Wear,1.36,11.72
10272,5.08,38.32,80,10.41,124.04,13,86.4,Seal Wear,0.91,11.68
10273,5.07,38.11,70,10.12,121.22,13,86.31,Seal Wear,1.22,11.85
10274,5.16,38.23,60,10.39,124.18,13,86.22,Seal Wear,1.24,12.35
10275,5.11,38.21,50,9.96,124.19,13,86.14,Seal Wear,1.23,12.82
10276,5.21,38.31,40,10.13,125.93,13,86.07,Seal Wear,1.2,12.89
10277,5.02,37.99,30,10.0,121.39,13,86.0,Seal Wear,1.36,12.19
10278,5.1,37.86,20,10.15,123.68,13,85.94,Seal Wear,0.84,11.72
10279,5.17,37.77,10,10.19,124.85,13,85.87,Seal Wear,0.85,12.22
10280,5.04,37.64,0,9.77,120.49,14,85.79,Seal Wear,1.11,11.71
10281,4.89,37.88,10,10.24,121.48,14,85.74,Seal Wear,1.22,11.08
10282,4.97,37.81,20,10.14,126.37,14,85.63,Seal Wear,1.1,11.16
10283,5.14,38.26,30,10.33,125.04,14,85.53,Seal Wear,0.8,10.77
10284,5.01,38.17,40,10.03,124.58,14,85.44,Seal Wear,1.29,11.05
10285,5.09,38.18,50,10.39,121.51,14,85.35,Seal Wear,0.8,10.49
10286,4.98,38.32,60,10.22,125.15,14,85.3,Seal Wear,1.39,10.65
10287,4.98,38.0,70,9.92,123.09,14,85.24,Seal Wear,1.02,10.54
10288,5.04,38.04,80,10.25,123.52,14,85.15,Seal Wear,0.9,10.68
10289,5.01,37.69,90,10.39,124.06,14,85.1,Seal Wear,1.39,11.04
10290,5.14,37.71,100,9.84,122.42,14,85.0,Seal Wear,1.36,10.54
10291,5.0,37.5,90,9.91,123.24,14,84.95,Seal Wear,0.89,11.11
10292,4.97,37.54,80,9.75,125.25,14,84.89,Seal Wear,0.9,10.58
10293,4.91,37.27,70,9.81,126.3,14,84.82,Seal Wear,1.4,10.32
10294,5.06,37.68,60,9.72,124.51,14,84.75,Seal Wear,1.28,10.55
10295,4.96,37.52,50,9.8,123.95,14,84.65,Seal Wear,1.25,10.6
10296,4.95,37.67,40,9.88,122.38,14,84.6,Seal Wear,0.95,10.63
10297,5.04,37.63,30,10.27,123.2,14,84.54,Seal Wear,1.34,10.93
10298,5.0,37.7,20,9.93,125.75,14,84.44,Seal Wear,1.32,10.83
10299,4.95,37.55,10,9.9,126.44,14,84.36,Seal Wear,0.89,10.43
10300,4.9,37.29,0,9.72,124.88,15,84.26,Seal Wear,0.84,9.93
10301,5.08,37.35,10,10.0,122.69,15,84.19,Seal Wear,0.82,9.48
10302,5.12,37.27,20,10.37,121.55,15,84.12,Seal Wear,1.2,9.31
10303,5.01,36.97,30,10.0,123.59,15,84.03,Seal Wear,1.19,9.12
10304,4.94,36.93,40,9.76,124.87,15,83.96,Seal Wear,0.85,9.76
10305,4.94,37.36,50,10.16,125.22,15,83.9,Seal Wear,0.95,9.65
10306,4.88,37.72,60,9.99,123.82,15,83.84,Seal Wear,0.76,9.39
10307,4.91,37.59,70,9.9,123.72,15,83.76,Seal Wear,0.74,9.27
10308,5.08,37.26,80,9.92,125.99,15,83.67,Seal Wear,1.02,9.64
10309,4.94,37.16,90,9.7,123.94,15,83.59,Seal Wear,0.78,10.31
10310,5.0,36.95,100,9.89,123.03,15,83.51,Seal Wear,0.96,10.07
10311,4.92,36.9,90,9.94,125.51,15,83.46,Seal Wear,1.19,10.27
10312,5.06,36.94,80,9.93,122.96,15,83.35,Seal Wear,0.75,9.76
10313,5.08,37.13,70,9.72,127.09,15,83.28,Seal Wear,1.17,10.29
10314,5.04,37.34,60,9.85,123.42,15,83.22,Seal Wear,1.13,10.4
10315,4.9,37.47,50,9.82,123.4,15,83.13,Seal Wear,0.72,10.22
10316,5.03,37.67,40,10.19,124.42,15,83.05,Seal Wear,0.8,9.67
10317,5.05,38.21,30,10.38,125.25,15,82.98,Seal Wear,1.08,9.21
10318,5.05,37.96,20,10.34,124.97,15,82.93,Seal Wear,1.09,8.85
10319,4.98,37.88,10,10.09,123.44,15,82.86,Seal Wear,0.97,9.17
10320,5.04,38.08,0,10.16,125.41,16,82.8,Seal Wear,1.1,8.97
10321,5.11,37.91,10,9.8,123.44,16,82.72,Seal Wear,1.2,11.34
10322,5.02,38.47,20,10.15,121.38,16,82.65,Seal Wear,1.27,13.81
10323,5.16,38.1,30,10.06,124.55,16,82.59,Seal Wear,1.44,16.13
10324,5.15,37.69,40,9.97,120.35,16,82.54,Seal Wear,0.83,17.45
10325,5.21,38.26,50,10.11,119.83,16,82.48,Seal Wear,1.23,19.33
10326,5.18,38.55,60,10.29,118.25,16,82.43,Seal Wear,1.13,20.3
10327,5.26,38.88,70,9.9,122.7,16,82.35,Seal Wear,0.72,21.44
10328,5.31,39.19,80,9.83,118.31,16,82.27,Seal Wear,0.96,22.45
10329,5.3,39.27,90,10.27,121.52,16,82.22,Seal Wear,1.41,23.2
10330,5.27,39.43,100,10.31,121.95,16,82.14,Seal Wear,0.91,23.96
10331,5.38,38.98,90,10.34,120.17,16,82.07,Seal Wear,1.14,25.53
10332,5.2,39.16,80,10.22,120.19,16,81.99,Seal Wear,1.28,26.48
10333,5.34,39.04,70,10.38,118.82,16,81.92,Seal Wear,1.31,26.53
10334,5.39,38.8,60,10.32,120.94,16,81.87,Seal Wear,1.03,27.42
10335,5.25,38.9,50,10.01,120.23,16,81.77,Seal Wear,1.55,27.73
10336,5.47,39.17,40,9.76,118.69,16,81.69,Seal Wear,0.94,28.52
10337,5.44,38.57,30,10.01,119.18,16,81.59,Seal Wear,0.88,28.41
10338,5.34,38.67,20,10.23,120.11,16,81.51,Seal Wear,1.22,29.06
10339,5.36,38.36,10,9.96,116.12,16,81.45,Seal Wear,0.91,29.4
10340,5.35,38.77,0,9.85,119.45,17,81.37,Seal Wear,1.42,29.26
10341,5.4,39.38,10,10.08,118.45,17,81.31,Seal Wear,0.95,29.5
10342,5.41,39.73,20,9.83,118.41,17,81.22,Seal Wear,1.46,29.27
10343,5.31,39.65,30,9.84,118.4,17,81.14,Seal Wear,1.12,29.31
10344,5.48,39.46,40,10.33,117.72,17,81.06,Seal Wear,1.63,29.28
10345,5.37,38.82,50,10.0,119.01,17,81.0,Seal Wear,1.54,29.42
10346,5.45,38.75,60,10.3,121.1,17,80.92,Seal Wear,1.01,29.69
10347,5.54,38.82,70,10.22,117.97,17,80.81,Seal Wear,1.23,30.14
10348,5.43,38.78,80,10.14,116.3,17,80.77,Seal Wear,1.09,31.09
